flight_id,airport,gate,delay_minutes,delay_flag,on_time_flag,hour_of_day,day_of_week,Engine Temperature,Fuel Level,Vibration,Air Pressure,Airspeed,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,predominant_wind_direction,pct_rain_events,num_weather_points,total_ticket_revenue,total_passenger_count,num_bookings,flight_duration
F0448,DFW,DFW_G4,24.0,0,0,3,5,577.87,68.33,3.03,101.47333333333331,419.73,3.15,17.8,77.46666666666667,125.2,SE,0.0,6,3089.38,11.0,4.0,300.0
F0449,LAX,LAX_G9,44.0,1,0,12,6,613.54,44.65,2.91,98.93333333333334,362.62,6.7749999999999995,21.0,73.16666666666667,96.3,NW,0.0,4,2209.29,6.0,3.0,60.0
F0450,ATL,ATL_G6,52.0,1,0,3,4,531.9933333333333,62.53,2.62,103.74666666666667,411.65999999999997,1.6499999999999992,19.4,68.60000000000001,138.5,NW,0.16666666666666666,6,459.81,1.0,1.0,180.0
F0451,ATL,ATL_G6,10.0,0,1,19,4,658.48,81.1,0.72,108.32,478.3,18.775,27.6,88.925,126.6,S,0.25,4,2286.75,10.0,4.0,240.0
F0452,ORD,ORD_G3,39.0,1,0,21,1,531.835,47.85,3.355,99.25,443.08,2.8166666666666678,26.3,79.56,109.2,E,0.0,6,2008.49,8.0,4.0,180.0
F0453,ATL,ATL_G5,14.0,0,1,13,0,642.9333333333333,96.81,3.0366666666666666,99.28000000000002,455.395,0.11999999999999993,15.9,77.16,135.2,W,0.2,5,2071.2599999999998,10.0,3.0,120.0
F0454,LAX,LAX_G9,12.0,0,1,7,0,600.44,88.49,0.8133333333333334,98.03666666666668,491.47,7.749999999999999,19.9,61.21666666666667,141.5,NE,0.0,6,1606.6799999999998,7.0,3.0,120.0
F0455,DFW,DFW_G9,38.0,1,0,1,3,642.33,63.985,1.19,97.22,512.48,12.52,27.7,96.26,133.0,SW,0.2,5,1533.52,5.0,3.0,60.0
F0456,ORD,ORD_G4,42.0,1,0,1,4,620.2866666666667,85.39666666666666,1.105,99.93666666666667,452.29,2.5999999999999996,26.4,64.35,149.6,E,0.25,4,675.74,1.0,1.0,240.0
F0457,JFK,JFK_G2,17.0,0,0,16,1,566.72,97.97,1.33,98.03666666666668,489.67333333333335,-2.925,7.9,84.74,149.9,E,0.2,5,1176.62,5.0,2.0,300.0
F0458,DFW,DFW_G7,56.0,1,0,1,1,577.3633333333333,46.805,2.07,106.71666666666665,564.04,-1.7500000000000004,28.9,73.675,128.7,E,0.0,4,1460.2199999999998,8.0,2.0,120.0
F0459,JFK,JFK_G2,2.0,0,1,10,3,638.235,55.285000000000004,2.4,105.14999999999999,493.56,-5.75,5.8,54.03333333333334,87.9,E,0.0,6,2698.42,6.0,4.0,300.0
F0461,ORD,ORD_G6,44.0,1,0,14,5,609.8,72.72,1.7533333333333332,99.36666666666667,382.06333333333333,-0.8666666666666668,5.7,108.45,120.5,N,0.0,3,2192.59,12.0,4.0,180.0
F0462,JFK,JFK_G9,31.0,1,0,0,4,658.155,61.23,4.033333333333333,94.08000000000001,475.515,4.016666666666667,16.1,53.17999999999999,110.0,E,0.3333333333333333,6,3230.7799999999997,18.0,5.0,60.0
F0463,ATL,ATL_G8,32.0,1,0,7,5,646.875,60.04333333333333,3.1833333333333336,98.91,420.5733333333333,10.2,10.2,117.13333333333333,148.1,NE,0.3333333333333333,3,3565.2799999999997,12.0,5.0,240.0
F0464,ATL,ATL_G4,12.0,0,1,3,5,,89.18,0.99,95.54333333333334,499.32,-2.983333333333333,27.6,52.220000000000006,113.7,SE,0.3333333333333333,6,1209.85,5.0,3.0,240.0
F0465,ORD,ORD_G10,3.0,0,1,11,0,511.67499999999995,25.755,2.635,103.08500000000001,469.6000000000001,3.1999999999999997,22.8,76.1,113.0,E,0.0,3,111.96,2.0,1.0,60.0
F0466,LAX,LAX_G4,42.0,1,0,21,0,566.73,32.99,2.46,105.755,413.06,13.266666666666666,22.0,74.86666666666666,81.7,S,0.0,3,0.0,0.0,0.0,120.0
F0467,LAX,LAX_G4,50.0,1,0,15,0,587.8050000000001,47.620000000000005,2.225,105.305,352.26666666666665,18.9,26.6,69.97999999999999,123.7,SW,0.2,5,2922.29,11.0,4.0,240.0
F0468,LAX,LAX_G9,55.0,1,0,18,2,604.37,82.55,2.67,107.675,534.21,-6.25,7.9,67.46666666666667,148.6,W,0.3333333333333333,6,1055.8400000000001,7.0,3.0,300.0
F0469,ATL,ATL_G2,30.0,0,0,3,5,643.19,32.336666666666666,3.82,103.95,563.74,-3.8000000000000003,18.8,103.73333333333333,144.7,S,0.6666666666666666,3,0.0,0.0,0.0,180.0
F0471,ORD,ORD_G5,45.0,1,0,9,0,570.0966666666667,86.435,0.42,104.07666666666667,509.87,17.633333333333333,28.3,50.43333333333334,91.1,S,0.0,6,1581.94,4.0,3.0,300.0
F0472,DFW,DFW_G8,31.0,1,0,16,5,560.2466666666667,68.43,0.85,104.19666666666666,480.41999999999996,4.58,28.8,39.26,102.3,N,0.2,5,781.3499999999999,2.0,2.0,180.0
F0474,LAX,LAX_G8,41.0,1,0,13,3,501.82,34.06,2.0366666666666666,108.59,367.51,-0.1499999999999998,20.8,77.375,142.8,S,0.0,4,564.62,7.0,2.0,300.0
F0475,ORD,ORD_G7,29.0,0,0,5,2,650.76,66.65,3.0999999999999996,98.90333333333332,471.82,-7.6499999999999995,6.2,71.925,126.6,NE,0.25,4,1773.1399999999999,9.0,3.0,60.0
F0476,JFK,JFK_G5,19.0,0,0,17,6,616.53,57.39,3.93,97.23,524.005,6.4,23.1,59.519999999999996,145.0,NE,0.0,5,2657.42,14.0,5.0,300.0
F0477,LAX,LAX_G10,9.0,0,1,14,0,600.23,69.325,2.9450000000000003,97.56333333333333,469.96999999999997,10.025,24.3,92.53333333333335,124.2,N,0.0,4,1893.45,15.0,4.0,300.0
F0478,ATL,ATL_G1,2.0,0,1,20,3,636.04,23.97,1.04,93.84,538.22,3.5500000000000007,27.6,71.86666666666666,149.7,E,0.0,6,1549.1599999999999,13.0,4.0,120.0
F0479,LAX,LAX_G6,16.0,0,0,21,4,607.37,62.56,4.37,98.41000000000001,442.51,7.3500000000000005,29.1,39.6,115.9,W,0.25,4,1694.7,10.0,3.0,300.0
F0480,ORD,ORD_G4,39.0,1,0,12,4,661.69,58.834999999999994,0.49,99.55666666666667,551.565,10.14,27.8,106.0,130.8,NW,0.0,5,1913.37,12.0,4.0,120.0
F0483,LAX,LAX_G4,38.0,1,0,1,6,621.5566666666667,52.93333333333334,4.22,,393.37,0.6499999999999995,27.7,30.03333333333333,65.8,NW,0.5,4,0.0,0.0,0.0,300.0
F0484,LAX,LAX_G7,11.0,0,1,16,2,685.96,67.84333333333333,3.4699999999999998,99.515,394.64000000000004,12.450000000000001,29.7,46.58,132.4,E,0.0,6,0.0,0.0,0.0,60.0
F0485,JFK,JFK_G7,51.0,1,0,10,6,530.74,22.25,0.715,106.27,522.45,12.959999999999999,27.7,51.779999999999994,121.5,NW,0.0,5,0.0,0.0,0.0,240.0
F0486,JFK,JFK_G8,15.0,0,1,5,4,647.8666666666667,57.36666666666667,0.695,103.52,383.68666666666667,2.879999999999999,28.9,57.099999999999994,149.2,S,0.0,5,0.0,0.0,0.0,240.0
F0487,DFW,DFW_G8,54.0,1,0,22,6,657.03,53.48,4.6,95.39500000000001,476.81,7.75,21.7,80.56666666666668,138.3,N,0.0,3,644.2,3.0,1.0,240.0
F0488,ATL,ATL_G1,57.0,1,0,9,2,521.255,46.89333333333334,1.3566666666666667,101.51,454.36,-1.0666666666666664,20.7,101.14,146.7,S,0.0,6,2057.35,13.0,5.0,60.0
F0489,ORD,ORD_G4,6.0,0,1,4,4,592.46,64.95,1.5466666666666669,103.41333333333334,381.4533333333333,5.1000000000000005,16.0,80.475,133.7,NE,0.25,4,3258.63,6.0,4.0,60.0
F0490,ORD,ORD_G3,27.0,0,0,12,1,544.14,53.77,3.26,95.62,311.59,-0.2666666666666669,9.2,48.15,149.6,N,0.4,5,424.91,1.0,1.0,300.0
F0491,ORD,ORD_G1,32.0,1,0,16,2,690.75,75.84,2.415,102.40333333333335,531.53,16.6,29.6,80.92500000000001,142.4,NE,0.2,5,331.44,5.0,2.0,120.0
F0492,DFW,DFW_G8,11.0,0,1,3,1,515.02,65.59,1.04,96.76,,10.316666666666668,26.1,54.68333333333334,125.4,S,0.0,6,954.4000000000001,5.0,2.0,120.0
F0493,ATL,ATL_G2,47.0,1,0,22,1,614.4966666666667,47.8,0.95,102.525,580.66,-0.8999999999999998,12.4,74.0,108.2,NW,0.0,3,2263.56,8.0,4.0,240.0
F0494,LAX,LAX_G3,28.0,0,0,19,0,609.8399999999999,47.89666666666667,3.22,95.955,,-2.2750000000000004,30.0,88.6,147.1,NE,0.25,4,1189.96,4.0,2.0,240.0
F0495,ATL,ATL_G1,54.0,1,0,10,0,502.28,90.29,2.4,104.34,451.135,7.883333333333333,23.5,55.0,89.0,E,0.0,6,2586.52,9.0,4.0,240.0
F0496,ORD,ORD_G6,29.0,0,0,3,4,608.38,63.346666666666664,4.115,104.88,427.475,5.425000000000001,26.6,79.625,121.7,E,0.0,5,2720.11,15.0,5.0,120.0
F0497,LAX,LAX_G3,54.0,1,0,20,2,613.5833333333334,44.593333333333334,2.41,96.755,456.91,15.633333333333333,26.0,65.25,146.4,SE,0.25,4,2417.44,8.0,5.0,300.0
F0498,JFK,JFK_G9,10.0,0,1,22,4,663.88,69.1,1.19,101.605,311.47,-1.8200000000000007,25.2,64.28333333333335,112.8,N,0.16666666666666666,6,0.0,0.0,0.0,120.0
F0501,DFW,DFW_G5,17.0,0,0,8,5,622.5233333333334,53.27,3.1966666666666668,102.805,479.58,8.8,28.5,53.525,87.6,E,0.75,4,2554.04,10.0,5.0,300.0
F0503,ORD,ORD_G10,29.0,0,0,16,3,589.96,83.465,2.703333333333333,99.19,310.54499999999996,7.380000000000001,21.1,97.28333333333335,147.0,S,0.16666666666666666,6,1392.82,2.0,2.0,180.0
F0505,LAX,LAX_G6,53.0,1,0,4,3,587.61,83.36666666666666,1.875,98.87,467.34000000000003,21.133333333333333,28.0,65.73333333333333,96.4,NE,0.0,3,3089.31,13.0,4.0,240.0
F0506,DFW,DFW_G7,38.0,1,0,1,2,500.02,77.9,4.48,92.44,441.655,8.875,21.9,30.6,48.7,S,0.25,4,1626.58,11.0,4.0,240.0
F0507,JFK,JFK_G9,7.0,0,1,6,5,577.85,57.394999999999996,1.59,95.57,562.03,7.933333333333334,22.1,12.399999999999999,22.4,N,0.0,3,687.64,8.0,2.0,120.0
F0508,ORD,ORD_G6,29.0,0,0,1,0,628.34,64.14,4.045,100.58999999999999,468.34666666666664,3.08,19.1,90.575,145.0,N,0.0,5,250.77,2.0,1.0,120.0
F0509,DFW,DFW_G2,47.0,1,0,14,2,606.74,87.625,0.76,101.47,440.775,0.9749999999999996,18.7,48.824999999999996,83.8,SE,0.25,4,3412.88,15.0,5.0,240.0
F0510,LAX,LAX_G5,52.0,1,0,4,1,556.75,67.39999999999999,3.72,103.84,439.53999999999996,-5.25,7.4,91.2,125.1,S,0.75,4,909.7,2.0,1.0,180.0
F0511,ORD,ORD_G6,21.0,0,0,0,1,505.26,79.28666666666668,2.995,101.905,516.82,21.133333333333333,30.0,95.73333333333333,125.1,S,0.25,4,0.0,0.0,0.0,300.0
F0512,LAX,LAX_G7,15.0,0,1,20,1,620.5166666666667,59.97,1.6833333333333333,101.95,573.49,14.774999999999999,29.5,53.349999999999994,140.7,E,0.25,4,1317.25,4.0,2.0,60.0
F0513,LAX,LAX_G2,41.0,1,0,20,3,617.8866666666667,74.41333333333334,1.435,101.325,373.885,-0.3666666666666667,4.0,56.82000000000001,120.7,NE,0.0,5,0.0,0.0,0.0,180.0
F0514,ATL,ATL_G3,3.0,0,1,21,5,639.64,58.34,4.075,102.55,563.15,6.88,23.8,29.650000000000002,78.0,E,0.2,5,1787.9099999999999,8.0,4.0,60.0
F0515,JFK,JFK_G2,37.0,1,0,0,3,594.4933333333333,57.99,2.84,94.93,384.94666666666666,7.62,25.6,60.45,118.2,SE,0.2,5,105.07,2.0,1.0,60.0
F0516,ORD,ORD_G1,39.0,1,0,15,1,582.12,72.07,3.85,101.8,316.19,0.6400000000000002,22.0,80.16,117.5,SW,0.4,5,490.77,4.0,1.0,60.0
F0517,DFW,DFW_G3,35.0,1,0,13,4,612.8366666666667,38.18,0.34,109.12,361.65,10.966666666666667,27.5,90.45,147.3,E,0.16666666666666666,6,378.01,4.0,1.0,60.0
F0519,ATL,ATL_G3,46.0,1,0,0,2,590.58,60.89,4.23,101.51,496.73,11.875,23.3,91.025,143.9,SW,0.0,4,1927.88,7.0,3.0,300.0
F0520,ATL,ATL_G5,11.0,0,1,4,5,674.01,71.515,2.393333333333333,100.45,532.67,-8.433333333333334,-2.2,88.7,143.5,E,0.3333333333333333,3,2109.11,12.0,4.0,120.0
F0521,LAX,LAX_G2,16.0,0,0,6,2,585.04,60.25,3.79,100.91,468.51,2.9333333333333336,22.9,55.11666666666667,145.7,SE,0.16666666666666666,6,985.88,2.0,1.0,300.0
F0522,ORD,ORD_G5,55.0,1,0,9,5,588.07,48.14666666666667,2.2933333333333334,102.95,452.0833333333333,-2.1799999999999997,7.2,69.48,135.9,E,0.0,5,350.64,6.0,2.0,180.0
F0523,ATL,ATL_G3,50.0,1,0,23,3,615.235,47.47,4.89,101.2,448.80333333333334,16.0,27.4,77.02000000000001,97.2,SW,0.0,6,2371.96,9.0,4.0,60.0
F0524,DFW,DFW_G2,43.0,1,0,17,4,610.8433333333334,50.02,2.0,96.225,543.78,2.599999999999999,28.7,74.10000000000001,147.9,W,0.3333333333333333,6,1664.54,7.0,2.0,180.0
F0525,JFK,JFK_G2,40.0,1,0,17,0,549.9733333333334,77.95,2.0366666666666666,99.41,555.83,0.78,14.4,74.92,121.5,N,0.6,5,2114.34,6.0,3.0,60.0
F0526,ATL,ATL_G3,4.0,0,1,18,2,634.09,58.51,1.23,106.13,470.5366666666667,1.6499999999999995,27.5,110.55,128.0,NE,0.25,4,1684.73,7.0,4.0,300.0
F0528,ATL,ATL_G2,52.0,1,0,14,4,617.02,70.76333333333334,1.11,97.76,489.23,1.3799999999999994,28.4,87.91999999999999,116.6,NW,0.6,5,0.0,0.0,0.0,240.0
F0529,ATL,ATL_G8,22.0,0,0,16,3,615.655,79.81,2.1333333333333333,93.67,441.72,8.35,22.6,76.475,118.8,NW,0.25,4,1024.16,5.0,2.0,240.0
F0530,JFK,JFK_G10,31.0,1,0,8,6,604.11,50.02333333333333,3.41,96.59,434.09666666666664,-11.466666666666669,2.5,58.15,92.3,NW,0.3333333333333333,3,1131.71,7.0,3.0,300.0
F0531,ORD,ORD_G7,57.0,1,0,0,0,529.13,57.08,2.6,98.54499999999999,502.06333333333333,2.2333333333333334,7.7,34.36666666666667,58.8,N,0.0,3,1807.52,9.0,3.0,180.0
F0532,LAX,LAX_G10,21.0,0,0,21,4,612.795,20.92,0.895,103.80000000000001,360.57500000000005,1.2199999999999995,16.5,84.28333333333333,144.7,NW,0.16666666666666666,6,3324.95,13.0,5.0,180.0
F0534,LAX,LAX_G6,23.0,0,0,1,5,590.025,58.08,0.52,93.055,313.53999999999996,5.333333333333333,13.7,82.175,120.9,E,0.25,4,2932.79,10.0,5.0,240.0
F0535,JFK,JFK_G7,22.0,0,0,10,3,551.12,59.275,3.53,95.96000000000001,455.97,1.0166666666666668,26.8,77.83333333333333,113.5,N,0.16666666666666666,6,1614.6399999999999,5.0,2.0,60.0
F0536,DFW,DFW_G1,23.0,0,0,0,6,576.07,53.24,0.89,97.15,354.55999999999995,-2.049999999999999,15.8,53.400000000000006,83.7,N,0.0,3,1118.1000000000001,10.0,5.0,240.0
F0537,ATL,ATL_G3,19.0,0,0,4,5,618.8499999999999,80.92500000000001,1.03,106.43,561.5450000000001,-0.34999999999999987,23.7,73.15,124.8,NE,0.0,4,1359.3899999999999,4.0,2.0,240.0
F0538,DFW,DFW_G1,53.0,1,0,15,3,682.2,88.41,4.286666666666666,106.11500000000001,394.48,11.733333333333334,26.7,51.73333333333334,67.4,NE,0.3333333333333333,3,2616.12,8.0,3.0,300.0
F0539,ATL,ATL_G8,10.0,0,1,0,4,513.99,20.09,2.925,100.71999999999998,501.67,19.759999999999998,29.7,91.91666666666667,141.9,W,0.3333333333333333,6,587.14,4.0,2.0,60.0
F0540,DFW,DFW_G4,26.0,0,0,13,5,597.3533333333334,43.129999999999995,2.21,96.1,385.7033333333334,2.8000000000000007,25.3,93.46666666666665,118.1,E,0.0,3,0.0,0.0,0.0,180.0
F0541,ORD,ORD_G10,42.0,1,0,18,2,610.8933333333333,32.64000000000001,3.3166666666666664,98.35,419.4433333333333,18.375,27.9,83.66,125.6,SW,0.0,5,894.63,2.0,1.0,240.0
F0542,LAX,LAX_G1,33.0,1,0,9,4,678.46,40.4,2.3733333333333335,105.8,505.5,-7.375,1.8,79.475,99.8,N,0.5,4,2438.0,8.0,3.0,240.0
F0543,LAX,LAX_G6,13.0,0,1,16,2,,47.85333333333333,2.1133333333333333,94.32,349.76,-7.699999999999999,1.0,53.76666666666667,61.6,SW,0.0,3,1886.1799999999998,5.0,3.0,180.0
F0545,DFW,DFW_G10,1.0,0,1,3,4,542.5,28.72,2.16,92.66,464.67,11.383333333333333,27.3,53.14,91.5,E,0.16666666666666666,6,0.0,0.0,0.0,60.0
F0546,DFW,DFW_G6,41.0,1,0,20,1,561.99,64.845,0.02,101.54,359.8966666666667,-9.5,14.8,60.61999999999999,130.0,E,0.2,5,1791.65,9.0,3.0,240.0
F0547,ATL,ATL_G2,15.0,0,1,16,5,660.0666666666667,67.045,2.28,106.44,546.85,9.86,23.5,110.25,147.8,N,0.0,5,1464.9099999999999,11.0,3.0,60.0
F0549,JFK,JFK_G8,44.0,1,0,22,3,632.395,69.82000000000001,2.973333333333333,99.565,339.08,10.566666666666666,11.9,72.43333333333334,123.4,S,0.3333333333333333,3,2256.51,8.0,4.0,60.0
F0550,JFK,JFK_G7,18.0,0,0,6,6,566.6933333333333,61.580000000000005,0.46,101.28000000000002,540.84,4.625,29.9,65.525,128.4,SE,0.4,5,2893.0299999999997,15.0,5.0,300.0
F0551,ORD,ORD_G8,56.0,1,0,15,3,548.145,89.3,1.4,101.03000000000002,404.34,26.299999999999997,27.2,63.73333333333333,87.8,N,0.0,3,2117.17,11.0,5.0,60.0
F0552,JFK,JFK_G4,40.0,1,0,15,2,563.4733333333334,61.20666666666667,3.005,90.68,404.95,20.175,29.9,109.07499999999999,147.7,SW,0.5,4,0.0,0.0,0.0,60.0
F0553,LAX,LAX_G5,30.0,0,0,14,1,697.7,30.62,3.46,97.735,447.26,6.02,27.4,57.4,117.0,NE,0.2,5,2853.0,14.0,5.0,240.0
F0554,ATL,ATL_G3,47.0,1,0,15,5,501.85,35.593333333333334,3.4666666666666663,101.04,408.635,9.64,26.3,102.02,148.9,W,0.0,5,0.0,0.0,0.0,300.0
F0556,ORD,ORD_G5,19.0,0,0,19,6,584.84,60.34,2.8866666666666667,97.57,410.195,17.36,28.8,80.95,149.6,E,0.16666666666666666,6,2057.69,9.0,4.0,300.0
F0557,DFW,DFW_G2,13.0,0,1,22,0,557.325,71.34,2.0833333333333335,103.7,460.655,-10.799999999999999,-4.2,70.66666666666667,122.7,S,0.6666666666666666,3,0.0,0.0,0.0,120.0
F0558,JFK,JFK_G2,43.0,1,0,9,6,561.5266666666666,60.3,1.06,102.445,546.255,-0.06666666666666703,14.7,52.29999999999999,74.1,N,0.0,3,0.0,0.0,0.0,180.0
F0559,JFK,JFK_G7,23.0,0,0,22,1,659.15,81.84666666666666,2.3550000000000004,96.50999999999999,432.42499999999995,2.5500000000000003,13.9,60.06666666666666,100.8,NW,0.0,6,3535.15,10.0,5.0,300.0
F0560,DFW,DFW_G8,40.0,1,0,0,3,694.76,60.91,2.59,101.61,418.445,13.725000000000001,25.8,70.4,87.4,SW,0.0,5,3022.24,9.0,5.0,180.0
F0561,LAX,LAX_G9,46.0,1,0,7,6,530.2866666666667,72.17,2.79,92.57,,9.25,11.4,83.25999999999999,145.3,N,0.0,5,602.25,2.0,1.0,180.0
F0562,ORD,ORD_G1,33.0,1,0,10,0,504.47,47.72,2.185,96.85,444.3,7.233333333333333,28.5,44.9,56.5,N,0.3333333333333333,3,1609.37,8.0,4.0,120.0
F0563,DFW,DFW_G4,51.0,1,0,2,3,587.5,76.42333333333333,2.5300000000000002,101.75,501.045,-2.3000000000000007,20.9,79.94,138.2,SE,0.4,5,0.0,0.0,0.0,240.0
F0564,ATL,ATL_G7,36.0,1,0,18,5,566.51,56.19,1.99,102.99000000000001,480.57,5.75,20.8,76.26,146.8,NW,0.4,5,2329.79,5.0,3.0,60.0
F0565,ATL,ATL_G7,20.0,0,0,3,6,567.215,36.195,2.6050000000000004,109.34333333333332,455.12,18.866666666666667,29.2,73.66666666666667,112.1,NW,0.0,3,0.0,0.0,0.0,120.0
F0566,LAX,LAX_G9,54.0,1,0,11,2,695.83,81.3,3.026666666666667,96.235,425.13,-3.6999999999999997,24.0,41.666666666666664,61.3,E,0.5,6,2656.83,8.0,4.0,180.0
F0568,ATL,ATL_G5,50.0,1,0,20,1,610.83,67.16499999999999,1.36,98.04,437.32500000000005,-5.85,17.7,85.425,133.0,N,0.0,4,1093.81,3.0,2.0,240.0
F0569,JFK,JFK_G10,28.0,0,0,16,2,,77.30000000000001,2.42,103.505,515.07,-3.45,13.0,81.825,111.9,E,0.0,4,111.66,4.0,1.0,240.0
F0571,LAX,LAX_G4,46.0,1,0,8,3,539.51,28.97,1.93,98.82,422.70000000000005,7.18,23.1,96.38,143.6,N,0.2,5,1218.65,8.0,3.0,240.0
F0572,LAX,LAX_G5,17.0,0,0,21,1,610.7566666666667,69.97,2.24,101.63666666666666,463.83,3.674999999999999,26.7,79.45,126.4,S,0.0,4,0.0,0.0,0.0,180.0
F0573,DFW,DFW_G1,24.0,0,0,4,6,639.4,33.04,2.5733333333333333,101.36333333333333,393.90999999999997,2.900000000000001,26.1,124.80000000000001,128.4,NE,0.0,3,725.49,7.0,2.0,240.0
F0574,JFK,JFK_G5,8.0,0,1,14,4,651.31,92.72,0.93,106.22333333333334,448.23,-11.733333333333333,-3.2,91.33333333333333,112.4,NE,0.0,3,990.95,1.0,1.0,120.0
F0575,JFK,JFK_G4,39.0,1,0,3,1,670.03,,0.7633333333333333,96.1,326.59,12.4,22.5,62.9,127.0,N,0.3333333333333333,3,1204.45,7.0,2.0,240.0
F0576,JFK,JFK_G4,49.0,1,0,9,2,630.81,32.61666666666667,3.295,95.99,487.225,-3.2000000000000006,18.9,98.13333333333333,105.6,SE,0.0,4,1851.78,10.0,4.0,60.0
F0577,ATL,ATL_G9,47.0,1,0,9,4,607.38,40.48,2.19,99.87,427.7,10.180000000000001,28.1,54.36,96.4,N,0.2,5,3407.83,13.0,5.0,300.0
F0578,ORD,ORD_G1,23.0,0,0,14,4,551.605,58.43333333333334,1.1566666666666665,95.03,487.81,7.2,23.4,87.93333333333334,134.0,N,0.3333333333333333,3,2295.95,8.0,5.0,60.0
F0579,JFK,JFK_G6,20.0,0,0,15,4,602.86,39.64333333333334,3.645,98.205,399.375,6.616666666666667,21.3,70.51666666666667,116.6,N,0.3333333333333333,6,0.0,0.0,0.0,300.0
F0580,ATL,ATL_G1,11.0,0,1,9,2,672.98,53.73666666666666,2.81,93.53333333333335,377.97,-1.5666666666666664,21.3,77.5,139.4,N,0.6666666666666666,3,2346.49,11.0,4.0,60.0
F0581,ORD,ORD_G1,59.0,1,0,23,5,660.52,44.769999999999996,3.025,100.56,545.06,0.5833333333333334,25.9,61.35,118.4,SW,0.16666666666666666,6,1063.98,5.0,2.0,300.0
F0582,LAX,LAX_G9,17.0,0,0,9,5,615.94,68.44,3.86,98.125,534.6700000000001,-2.625,15.4,91.89999999999999,129.1,SW,0.0,4,0.0,0.0,0.0,60.0
F0583,ORD,ORD_G5,27.0,0,0,22,4,591.31,40.55,2.105,99.47,595.68,24.099999999999998,28.7,69.03333333333333,112.1,N,0.0,3,0.0,0.0,0.0,120.0
F0584,DFW,DFW_G1,8.0,0,1,8,1,544.75,59.75,2.5549999999999997,99.34,469.13,4.38,28.9,86.33333333333333,149.1,N,0.0,6,698.29,2.0,1.0,300.0
F0585,JFK,JFK_G9,14.0,0,1,14,4,565.06,38.45,3.85,103.60333333333334,565.53,11.566666666666668,23.1,72.03333333333333,118.3,NE,0.16666666666666666,6,2297.02,14.0,4.0,300.0
F0586,ORD,ORD_G4,22.0,0,0,20,1,536.86,66.58,2.975,95.12,439.99333333333334,-1.5666666666666664,25.1,107.63333333333333,143.3,NE,0.0,6,1514.79,5.0,2.0,240.0
F0587,LAX,LAX_G2,41.0,1,0,11,3,598.78,70.43,2.4666666666666663,98.215,482.47,5.6499999999999995,26.9,71.96666666666667,108.1,E,0.5,6,1649.49,10.0,4.0,300.0
F0588,JFK,JFK_G8,33.0,1,0,3,1,545.54,83.23,1.25,106.01,496.57666666666665,7.0,26.3,57.666666666666664,125.2,SW,0.0,3,0.0,0.0,0.0,180.0
F0589,ORD,ORD_G2,24.0,0,0,17,2,680.0450000000001,39.43,2.5366666666666666,98.34,394.67,8.55,26.7,81.9,129.3,NW,0.25,4,104.59,1.0,1.0,240.0
F0590,LAX,LAX_G9,15.0,0,1,18,5,613.94,45.8,2.76,99.67,561.42,4.0166666666666675,16.1,91.16,138.5,NE,0.0,6,2555.25,10.0,4.0,300.0
F0591,ATL,ATL_G7,24.0,0,0,12,5,571.3199999999999,40.42,2.7933333333333334,96.7,464.03999999999996,0.566666666666667,21.1,40.25,79.9,SE,0.0,4,0.0,0.0,0.0,180.0
F0592,ATL,ATL_G1,27.0,0,0,5,4,589.98,70.85,3.12,107.59,494.075,-7.766666666666667,-5.9,54.54,100.8,NE,0.2,5,1944.82,8.0,4.0,120.0
F0593,ORD,ORD_G2,5.0,0,1,4,1,589.4,79.41,1.2000000000000002,99.68,361.73,-5.375,13.1,62.775000000000006,90.8,NW,0.25,4,0.0,0.0,0.0,180.0
F0594,LAX,LAX_G10,23.0,0,0,8,3,613.9899999999999,42.24,2.72,104.45,377.9166666666667,-2.7000000000000006,11.7,48.4,84.5,N,0.0,5,2552.29,16.0,5.0,240.0
F0596,LAX,LAX_G10,60.0,1,0,13,3,548.02,68.63,2.66,103.07,484.59999999999997,8.8,29.8,70.9,109.7,E,0.25,4,0.0,0.0,0.0,240.0
F0598,ATL,ATL_G8,12.0,0,1,7,6,,80.325,1.43,92.78,534.9,-0.5199999999999998,14.3,56.02,82.0,E,0.0,5,798.09,4.0,2.0,60.0
F0599,JFK,JFK_G8,52.0,1,0,22,6,620.235,50.70333333333334,3.6466666666666665,95.74333333333334,351.59666666666664,12.174999999999999,25.2,41.71666666666666,112.1,E,0.16666666666666666,6,3051.59,10.0,5.0,120.0
F0600,ATL,ATL_G7,52.0,1,0,0,6,542.155,66.95,3.1,105.72,446.92499999999995,21.733333333333334,28.6,56.55,132.9,E,0.25,4,3042.74,16.0,5.0,240.0
F0601,JFK,JFK_G10,56.0,1,0,19,6,643.5500000000001,69.56,2.973333333333333,96.08,423.0366666666667,3.1000000000000005,28.1,76.72500000000001,138.3,NE,0.0,4,1358.71,9.0,3.0,300.0
F0602,ORD,ORD_G7,18.0,0,0,12,1,631.07,73.09,3.453333333333333,100.12666666666667,465.24666666666667,9.92,26.5,38.08,50.6,SE,0.2,5,1545.99,7.0,3.0,120.0
F0603,ORD,ORD_G8,18.0,0,0,22,2,597.2333333333333,84.245,4.26,103.72999999999999,388.385,8.200000000000001,25.1,29.3,57.9,N,0.0,3,0.0,0.0,0.0,180.0
