flight_id,departure_time,arrival_time,delay_minutes,airport,branch,flight_date,city,state,temperature,weather_condition,Air Pressure,Airspeed,Engine Temperature,Fuel Level,Vibration,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,pct_rain_events,num_weather_points
F0379,2023-09-23 13:23:49,2023-09-23 15:23:49,44.0,ATL,Branch_E,2023-09-23,Dallas,TX,13.3,Sunny,99.66499999999999,463.135,688.52,75.44999999999999,1.01,0.6333333333333334,20.8,64.35,136.4,0.3333333333333333,6
F0380,2023-02-21 06:21:47,2023-02-21 07:21:47,48.0,DFW,Branch_D,2023-02-21,Atlanta,GA,6.8,Storm,90.72,572.965,571.78,62.255,1.96,0.8749999999999996,16.7,61.325,124.6,0.25,4
F0381,2023-08-14 07:01:50,2023-08-14 08:01:50,50.0,LAX,Branch_C,2023-08-14,Chicago,IL,7.3,Clear,105.85,486.3733333333333,579.17,66.71,1.75,12.0,18.9,87.86666666666667,121.3,0.3333333333333333,3
F0382,2023-12-04 03:05:56,2023-12-04 04:05:56,36.0,LAX,Branch_D,2023-12-04,Atlanta,GA,15.7,Rain,99.05,466.6566666666666,670.56,73.17,3.966666666666667,9.5,21.8,79.97999999999999,127.8,0.16666666666666666,6
F0383,2023-01-07 09:39:42,2023-01-07 10:39:42,55.0,JFK,Branch_C,2023-01-07,Chicago,IL,14.3,Rain,101.095,336.96,631.6466666666666,47.30666666666667,2.985,9.65,27.7,70.86666666666666,147.1,0.3333333333333333,6
F0384,2023-02-17 00:06:17,2023-02-17 04:06:17,54.0,LAX,Branch_C,2023-02-17,Chicago,IL,25.7,Cloudy,109.0,504.155,,78.27,1.255,-2.6333333333333333,0.9,68.26,125.4,0.2,5
F0385,2023-02-02 17:11:17,2023-02-02 22:11:17,30.0,DFW,Branch_A,2023-02-02,New York,NY,24.9,Clear,106.22999999999999,497.93500000000006,596.53,43.99,2.2533333333333334,-1.5333333333333339,22.2,79.43333333333332,135.6,0.0,6
F0386,2023-08-09 11:16:03,2023-08-09 14:16:03,8.0,LAX,Branch_E,2023-08-09,Dallas,TX,,Rain,98.94,445.3333333333333,608.27,72.68,0.33,0.20000000000000018,24.7,86.15,130.9,0.25,4
F0387,2023-09-12 01:21:31,2023-09-12 06:21:31,48.0,ATL,Branch_E,2023-09-12,Dallas,TX,21.5,Clear,102.095,485.9066666666667,614.1833333333333,54.065000000000005,2.5700000000000003,-4.64,23.7,68.03999999999999,107.7,0.4,5
F0389,2023-06-15 16:10:23,2023-06-15 21:10:23,47.0,DFW,Branch_A,2023-06-15,New York,NY,11.3,Storm,105.85333333333334,446.42,654.37,74.62,2.835,10.15,24.0,97.84,125.1,0.16666666666666666,6
F0390,2023-11-01 22:58:56,2023-11-01 23:58:56,45.0,ATL,Branch_A,2023-11-01,New York,NY,11.7,Rain,97.355,422.885,513.985,55.89,2.15,9.083333333333334,28.3,88.96666666666665,141.2,0.5,6
F0391,2023-06-02 23:50:19,2023-06-03 04:50:19,53.0,ORD,Branch_B,2023-06-02,Los Angeles,CA,18.9,Sunny,97.10666666666667,306.11,634.045,79.29,3.3800000000000003,4.08,22.0,60.18000000000001,126.4,0.4,5
F0392,2023-05-25 01:59:05,2023-05-25 04:59:05,48.0,JFK,Branch_C,2023-05-25,Chicago,IL,20.0,Storm,108.35,402.475,688.56,99.14,3.915,-14.9,-6.9,80.02000000000001,123.9,0.0,5
F0393,2023-03-19 17:30:13,2023-03-19 19:30:13,10.0,ORD,Branch_A,2023-03-19,New York,NY,11.8,Storm,98.22333333333334,360.46,653.83,55.36333333333334,3.785,5.16,25.0,63.96,127.7,0.2,5
F0394,2023-10-18 03:38:17,2023-10-18 08:38:17,11.0,JFK,Branch_B,2023-10-18,Los Angeles,CA,5.8,Rain,94.06,395.48,618.67,65.39999999999999,0.23,3.9,12.1,84.93333333333334,123.1,0.5,4
F0395,2023-06-25 01:31:14,2023-06-25 06:31:14,30.0,LAX,Branch_B,2023-06-25,Los Angeles,CA,5.9,Sunny,106.34,475.2966666666666,621.855,35.919999999999995,1.82,6.725,17.7,94.2,130.9,0.25,4
F0396,2023-07-02 04:54:33,2023-07-02 07:54:33,2.0,LAX,Branch_A,2023-07-02,New York,NY,16.1,Clear,,304.08,621.6633333333333,45.94,4.375,-0.04000000000000057,19.4,54.7,105.0,0.2,5
F0397,2023-07-31 23:54:28,2023-08-01 00:54:28,9.0,DFW,Branch_D,2023-07-31,Atlanta,GA,22.4,Clear,109.41,467.7266666666667,594.25,76.29333333333334,2.935,3.0999999999999996,14.7,85.625,145.3,0.0,4
F0398,2023-11-05 08:43:30,2023-11-05 11:43:30,16.0,LAX,Branch_B,2023-11-05,Los Angeles,CA,9.8,Clear,99.39500000000001,487.32,511.85,57.42666666666667,4.81,9.175,24.5,78.375,137.2,0.0,4
F0400,2023-12-04 01:48:35,2023-12-04 05:48:35,41.0,DFW,Branch_A,2023-12-04,New York,NY,5.3,Rain,108.37,473.385,636.66,59.46,2.3833333333333333,13.0,28.8,43.96,95.5,0.16666666666666666,6
F0401,2023-02-20 23:30:00,2023-02-21 03:30:00,50.0,ATL,Branch_B,2023-02-20,Los Angeles,CA,26.6,Rain,95.04,438.1333333333334,625.9233333333333,71.44,2.98,17.366666666666664,28.2,35.03333333333333,53.8,0.3333333333333333,3
F0402,2023-03-18 06:18:59,2023-03-18 10:18:59,6.0,DFW,Branch_D,2023-03-18,Atlanta,GA,21.7,Cloudy,101.31,467.81666666666666,657.0233333333333,37.985,2.8233333333333337,7.55,21.7,98.28333333333332,145.2,0.3333333333333333,6
F0404,2023-07-11 03:50:22,2023-07-11 04:50:22,30.0,ORD,Branch_A,2023-07-11,New York,NY,28.1,Cloudy,98.785,317.83,650.265,41.36333333333334,4.16,1.7333333333333334,23.5,69.53333333333335,140.0,0.16666666666666666,6
F0405,2023-03-14 23:34:48,2023-03-15 02:34:48,18.0,DFW,Branch_B,2023-03-14,Los Angeles,CA,,Rain,93.435,379.66499999999996,534.57,28.18,2.91,-3.975,14.2,95.3,145.0,0.2,5
F0406,2023-10-17 14:22:28,2023-10-17 19:22:28,47.0,ATL,Branch_A,2023-10-17,New York,NY,13.0,Storm,90.35,483.195,624.91,78.78999999999999,4.93,19.633333333333333,26.4,89.10000000000001,125.4,0.0,3
F0407,2023-02-14 19:53:26,2023-02-14 23:53:26,48.0,ATL,Branch_B,2023-02-14,Los Angeles,CA,17.9,Sunny,99.98,493.67,525.2850000000001,70.27333333333333,2.04,17.475,25.8,84.75,124.3,0.0,4
F0409,2023-02-12 07:09:45,2023-02-12 12:09:45,11.0,LAX,Branch_C,2023-02-12,Chicago,IL,29.3,Sunny,98.345,474.4,672.53,73.06666666666666,2.936666666666666,-5.8500000000000005,27.7,95.88333333333333,123.8,0.16666666666666666,6
F0410,2023-12-28 06:25:33,2023-12-28 10:25:33,25.0,LAX,Branch_D,2023-12-28,Atlanta,GA,20.5,Rain,91.91,427.42999999999995,548.66,80.69,3.48,-1.683333333333333,16.7,74.89999999999999,124.6,0.3333333333333333,6
F0411,2023-11-28 06:00:28,2023-11-28 08:00:28,6.0,LAX,Branch_A,2023-11-28,New York,NY,26.5,Rain,100.89500000000001,450.81,554.0333333333333,44.365,4.77,6.8199999999999985,27.9,106.725,116.3,0.4,5
F0412,2023-08-18 08:37:43,2023-08-18 12:37:43,22.0,JFK,Branch_D,2023-08-18,Atlanta,GA,24.4,Storm,94.04,438.53000000000003,580.0666666666666,51.620000000000005,3.08,-2.0999999999999996,7.0,28.133333333333336,42.6,0.0,3
F0413,2023-01-21 08:42:09,2023-01-21 12:42:09,26.0,JFK,Branch_B,2023-01-21,Los Angeles,CA,30.0,Rain,103.86,427.16,595.6233333333333,39.02,3.41,1.5199999999999996,18.5,98.44,122.6,0.0,5
F0414,2023-05-21 18:07:23,2023-05-21 20:07:23,11.0,ATL,Branch_D,2023-05-21,Atlanta,GA,27.3,Rain,99.26,590.36,540.28,44.85,0.74,12.3,28.3,84.9,131.2,0.0,4
F0415,2023-12-11 22:58:43,2023-12-11 23:58:43,33.0,ORD,Branch_B,2023-12-11,Los Angeles,CA,28.5,Cloudy,94.865,534.4033333333333,575.9166666666666,86.825,4.65,16.125,26.8,70.65,107.3,0.25,4
F0416,2023-11-22 03:49:34,2023-11-22 06:49:34,49.0,LAX,Branch_D,2023-11-22,Atlanta,GA,17.0,Cloudy,106.46,578.5899999999999,595.355,61.845,2.75,20.450000000000003,24.6,102.62,146.2,0.4,5
F0417,2023-03-10 09:10:06,2023-03-10 11:10:06,43.0,ORD,Branch_A,2023-03-10,New York,NY,23.0,Storm,104.95,423.9433333333333,530.05,60.144999999999996,1.48,-7.4,21.4,67.44,126.9,0.4,5
F0418,2023-02-28 11:31:46,2023-02-28 15:31:46,56.0,ATL,Branch_B,2023-02-28,Los Angeles,CA,8.1,Cloudy,91.01,437.7,582.26,36.754999999999995,4.9,0.6250000000000002,25.1,68.93333333333334,133.0,0.5,4
F0420,2023-12-09 20:27:20,2023-12-10 01:27:20,33.0,ORD,Branch_A,2023-12-09,New York,NY,23.9,Rain,102.47333333333334,363.31,611.38,71.13499999999999,2.26,4.3999999999999995,20.2,81.6,126.5,0.3333333333333333,3
F0421,2023-01-07 06:19:07,2023-01-07 07:19:07,50.0,DFW,Branch_E,2023-01-07,Dallas,TX,18.4,Storm,100.71000000000001,464.33,627.415,97.29,1.37,2.3666666666666667,7.5,88.5,142.0,0.0,4
F0422,2023-03-23 01:55:38,2023-03-23 05:55:38,6.0,ATL,Branch_D,2023-03-23,Atlanta,GA,27.0,Cloudy,101.95333333333333,475.65333333333336,619.825,62.849999999999994,1.12,0.20000000000000018,25.9,78.675,141.2,1.0,4
F0423,2023-01-28 16:20:50,2023-01-28 19:20:50,0.0,ORD,Branch_E,2023-01-28,Dallas,TX,27.1,Storm,100.44,550.9666666666667,584.2349999999999,42.6,1.01,4.0200000000000005,22.6,79.17999999999999,112.2,0.4,5
F0424,2023-10-06 15:49:25,2023-10-06 20:49:25,38.0,ORD,Branch_E,2023-10-06,Dallas,TX,11.8,Clear,97.39666666666666,403.195,589.3366666666667,42.915,2.885,1.5499999999999998,26.5,68.62,101.0,0.16666666666666666,6
F0425,2023-12-04 11:20:34,2023-12-04 14:20:34,48.0,ORD,Branch_E,2023-12-04,Dallas,TX,23.6,Rain,100.7,423.90333333333336,688.21,62.48333333333333,3.285,9.25,25.4,108.55,136.8,0.0,6
F0426,2023-10-13 21:52:49,2023-10-13 23:52:49,45.0,ATL,Branch_E,2023-10-13,Dallas,TX,10.9,Cloudy,100.54333333333334,518.84,623.935,55.96,2.93,2.8000000000000003,21.3,49.166666666666664,114.7,0.0,3
F0427,2023-01-30 07:36:42,2023-01-30 11:36:42,25.0,ATL,Branch_E,2023-01-30,Dallas,TX,20.0,Sunny,99.22,548.26,623.58,72.23,2.973333333333333,-3.675,25.3,93.925,125.5,0.5,4
F0428,2023-04-07 21:30:12,2023-04-08 00:30:12,5.0,JFK,Branch_E,2023-04-07,Dallas,TX,15.5,Rain,100.61,403.9433333333333,514.72,38.465,2.2066666666666666,1.6499999999999995,19.4,88.7,147.4,0.16666666666666666,6
F0429,2023-04-15 00:54:50,2023-04-15 01:54:50,2.0,ATL,Branch_D,2023-04-15,Atlanta,GA,14.5,Sunny,103.91,537.75,577.89,58.370000000000005,3.62,6.333333333333333,13.1,49.166666666666664,92.0,0.6666666666666666,3
F0430,2023-05-20 12:09:58,2023-05-20 15:09:58,58.0,DFW,Branch_D,2023-05-20,Atlanta,GA,,Storm,101.01333333333334,317.64,596.86,54.55,0.2,6.249999999999999,26.9,56.6,81.9,0.0,4
F0431,2023-02-24 00:08:25,2023-02-24 03:08:25,27.0,JFK,Branch_C,2023-02-24,Chicago,IL,11.4,Sunny,106.25999999999999,421.9866666666667,668.0366666666667,50.12,2.695,1.5599999999999996,15.7,73.16666666666667,138.0,0.16666666666666666,6
F0432,2023-11-18 13:18:30,2023-11-18 14:18:30,8.0,LAX,Branch_E,2023-11-18,Dallas,TX,14.4,Clear,106.05,378.765,521.99,84.21000000000001,3.38,-0.5600000000000002,17.3,68.14000000000001,134.4,0.2,5
F0433,2023-12-13 17:48:14,2023-12-13 22:48:14,6.0,ATL,Branch_E,2023-12-13,Dallas,TX,21.4,Rain,102.045,358.76,548.15,82.70666666666666,0.8300000000000001,13.633333333333335,28.6,105.8,137.4,0.0,3
F0434,2023-10-13 11:25:06,2023-10-13 14:25:06,37.0,ATL,Branch_E,2023-10-13,Dallas,TX,10.9,Cloudy,108.52,523.9200000000001,625.67,70.34,2.4466666666666668,13.966666666666669,20.6,29.266666666666666,47.2,0.0,3
F0436,2023-08-26 19:22:26,2023-08-26 21:22:26,35.0,ORD,Branch_B,2023-08-26,Los Angeles,CA,25.7,Sunny,97.63666666666666,457.7833333333333,606.84,31.845,1.5566666666666666,11.3,24.7,80.56,114.2,0.0,5
F0437,2023-12-04 22:42:41,2023-12-05 00:42:41,6.0,JFK,Branch_C,2023-12-04,Chicago,IL,16.3,Clear,103.975,544.25,598.41,67.00333333333333,3.66,-0.9000000000000004,8.6,52.55,74.7,0.0,3
F0439,2023-01-02 07:05:41,2023-01-02 08:05:41,27.0,LAX,Branch_C,2023-01-02,Chicago,IL,12.4,Storm,92.1,526.22,598.64,63.65,1.665,12.34,27.1,110.92,141.1,0.0,5
F0440,2023-02-08 05:45:18,2023-02-08 09:45:18,41.0,ORD,Branch_C,2023-02-08,Chicago,IL,24.1,Clear,100.53999999999999,481.555,631.5899999999999,62.394999999999996,3.436666666666667,11.225000000000001,25.1,59.925,83.0,0.25,4
F0442,2023-11-30 19:41:15,2023-11-30 21:41:15,2.0,DFW,Branch_B,2023-11-30,Los Angeles,CA,10.0,Storm,90.32,490.345,690.79,52.36333333333334,0.86,4.25,27.8,48.75,82.2,0.16666666666666666,6
F0443,2023-05-21 05:39:37,2023-05-21 06:39:37,49.0,LAX,Branch_A,2023-05-21,New York,NY,25.3,Clear,97.055,342.65999999999997,657.66,59.343333333333334,1.1866666666666665,-2.4999999999999996,12.3,36.56666666666667,58.9,0.6666666666666666,3
F0444,2023-07-27 00:01:36,2023-07-27 03:01:36,11.0,LAX,Branch_D,2023-07-27,Atlanta,GA,19.5,Sunny,105.2,404.095,591.3966666666666,72.25333333333333,2.93,-5.483333333333334,8.5,65.21666666666667,144.2,0.16666666666666666,6
F0446,2023-06-12 05:29:32,2023-06-12 08:29:32,46.0,LAX,Branch_D,2023-06-12,Atlanta,GA,8.3,Storm,107.04,578.59,595.995,68.13,3.5700000000000003,8.333333333333334,23.4,24.5,44.8,0.0,3
F0447,2023-06-25 16:18:23,2023-06-25 19:18:23,16.0,ATL,Branch_C,2023-06-25,Chicago,IL,6.9,Storm,96.46000000000001,454.25666666666666,569.35,54.504999999999995,0.825,15.199999999999998,28.7,101.93333333333334,147.3,0.0,3
F0448,2023-03-08 15:55:05,2023-03-08 18:55:05,25.0,LAX,Branch_D,2023-03-08,Atlanta,GA,18.9,Sunny,99.08500000000001,372.28,,21.96,1.09,-2.425,15.7,73.56,132.6,0.0,5
F0449,2023-11-19 14:45:10,2023-11-19 18:45:10,5.0,JFK,Branch_B,2023-11-19,Los Angeles,CA,16.3,Cloudy,107.10499999999999,499.935,641.72,71.71000000000001,2.485,12.1,25.8,56.36666666666667,127.1,0.3333333333333333,3
F0450,2023-12-29 23:22:58,2023-12-30 04:22:58,45.0,ORD,Branch_B,2023-12-29,Los Angeles,CA,12.3,Storm,95.86,566.41,589.015,52.576666666666675,2.53,5.6,28.0,45.95,114.7,0.25,4
F0452,2023-11-06 19:20:50,2023-11-06 20:20:50,8.0,DFW,Branch_C,2023-11-06,Chicago,IL,17.9,Clear,106.1,445.9,615.07,82.47,1.8066666666666666,6.1499999999999995,19.8,79.18333333333334,145.1,0.3333333333333333,6
F0454,2023-11-24 03:16:01,2023-11-24 07:16:01,19.0,LAX,Branch_D,2023-11-24,Atlanta,GA,19.6,Sunny,100.66499999999999,410.67999999999995,644.11,71.125,2.5033333333333334,18.8,29.1,108.66666666666667,120.3,0.0,3
F0455,2023-09-25 10:30:08,2023-09-25 15:30:08,24.0,ORD,Branch_A,2023-09-25,New York,NY,28.8,Sunny,101.22,338.885,624.13,62.99,2.04,5.26,23.0,99.26,125.4,0.0,5
F0456,2023-03-01 06:21:43,2023-03-01 10:21:43,2.0,ORD,Branch_E,2023-03-01,Dallas,TX,10.3,Storm,104.95,445.29,604.95,76.34,2.46,9.9,28.1,59.160000000000004,112.5,0.0,5
F0457,2023-10-25 02:39:01,2023-10-25 05:39:01,42.0,ATL,Branch_E,2023-10-25,Dallas,TX,13.2,Clear,95.66666666666667,498.26666666666665,,70.395,1.5050000000000001,2.85,17.5,79.96666666666667,123.0,0.16666666666666666,6
F0458,2023-12-10 16:06:53,2023-12-10 17:06:53,12.0,JFK,Branch_D,2023-12-10,Atlanta,GA,18.4,Cloudy,94.16999999999999,356.21,678.8433333333334,34.49,2.505,2.2500000000000004,23.8,121.85,139.3,0.0,4
F0459,2023-04-05 04:41:15,2023-04-05 06:41:15,29.0,ORD,Branch_D,2023-04-05,Atlanta,GA,9.3,Clear,98.12,384.28999999999996,584.0166666666667,76.17333333333333,1.7300000000000002,13.0,24.5,58.18000000000001,114.9,0.0,5
F0460,2023-12-20 14:08:14,2023-12-20 18:08:14,5.0,ORD,Branch_B,2023-12-20,Los Angeles,CA,11.2,Rain,102.78666666666668,468.865,633.6600000000001,77.395,1.03,-0.9199999999999999,15.2,44.12,92.6,0.0,5
F0461,2023-02-08 03:11:14,2023-02-08 04:11:14,20.0,ORD,Branch_B,2023-02-08,Los Angeles,CA,24.1,Clear,102.74000000000001,461.62,635.2866666666666,53.67,3.78,19.65,29.7,66.24,124.4,0.0,5
F0462,2023-05-05 10:04:57,2023-05-05 12:04:57,4.0,LAX,Branch_E,2023-05-05,Dallas,TX,9.7,Cloudy,91.71,584.9200000000001,658.42,66.59,,2.4750000000000005,29.3,54.525,90.6,0.0,4
F0463,2023-01-19 18:34:44,2023-01-19 23:34:44,18.0,ORD,Branch_A,2023-01-19,New York,NY,10.4,Cloudy,102.81,549.94,543.6400000000001,72.81,2.215,-1.5499999999999994,17.6,107.275,135.2,0.25,4
F0464,2023-12-10 03:31:45,2023-12-10 05:31:45,7.0,ORD,Branch_C,2023-12-10,Chicago,IL,29.8,Sunny,102.065,475.41,647.75,55.93,2.14,15.25,29.2,76.225,132.2,0.5,4
F0465,2023-07-18 07:35:32,2023-07-18 10:35:32,12.0,ATL,Branch_A,2023-07-18,New York,NY,9.6,Cloudy,105.13,452.9533333333333,628.16,63.655,2.6833333333333336,-1.2799999999999998,24.0,71.9,115.9,0.2,5
F0466,2023-11-22 05:00:21,2023-11-22 08:00:21,37.0,JFK,Branch_C,2023-11-22,Chicago,IL,16.0,Clear,99.245,492.87,684.58,69.765,0.97,-4.125,12.7,112.94999999999999,148.5,0.0,4
F0467,2023-06-09 10:05:24,2023-06-09 11:05:24,60.0,ORD,Branch_E,2023-06-09,Dallas,TX,11.6,Clear,100.985,300.94,689.44,75.67999999999999,2.59,-9.775,2.0,91.66666666666667,143.6,0.25,4
F0468,2023-05-23 23:05:41,2023-05-24 04:05:41,56.0,DFW,Branch_C,2023-05-23,Chicago,IL,20.3,Storm,102.22,517.9499999999999,616.15,75.695,3.115,2.875,18.4,27.2,40.0,0.0,4
F0469,2023-05-29 23:10:31,2023-05-30 04:10:31,11.0,LAX,Branch_C,2023-05-29,Chicago,IL,17.2,Storm,97.47,478.48999999999995,576.3966666666666,30.22,2.603333333333333,-3.1399999999999997,9.2,59.583333333333336,148.9,0.6666666666666666,6
F0470,2023-08-09 04:08:46,2023-08-09 05:08:46,2.0,JFK,Branch_B,2023-08-09,Los Angeles,CA,23.6,Storm,100.85000000000001,402.7366666666667,681.91,61.35,2.54,6.425,15.1,74.53333333333335,142.8,0.0,4
F0471,2023-01-12 07:52:53,2023-01-12 10:52:53,19.0,ATL,Branch_D,2023-01-12,Atlanta,GA,27.0,Rain,108.43,576.16,624.16,47.035,3.2933333333333334,-0.75,16.5,139.6,149.2,0.5,4
F0472,2023-01-16 17:32:54,2023-01-16 21:32:54,21.0,JFK,Branch_A,2023-01-16,New York,NY,5.7,Storm,97.14666666666666,424.91333333333336,641.63,72.845,2.766666666666667,19.475,27.4,80.95,149.9,0.25,4
F0473,2023-12-19 03:08:07,2023-12-19 08:08:07,54.0,ORD,Branch_E,2023-12-19,Dallas,TX,20.7,Rain,,443.71000000000004,558.58,64.12666666666667,2.4466666666666668,1.4749999999999999,4.5,88.46000000000001,142.8,0.4,5
F0474,2023-04-09 15:23:08,2023-04-09 16:23:08,29.0,DFW,Branch_A,2023-04-09,New York,NY,14.6,Sunny,96.3,526.55,570.16,53.96,0.4,10.05,22.8,104.04,137.2,0.4,5
F0475,2023-04-16 06:09:29,2023-04-16 09:09:29,43.0,DFW,Branch_E,2023-04-16,Dallas,TX,5.7,Rain,104.95,482.0,687.75,41.269999999999996,0.54,6.279999999999999,27.7,80.3,135.5,0.6,5
F0476,2023-05-26 08:39:53,2023-05-26 11:39:53,20.0,DFW,Branch_B,2023-05-26,Los Angeles,CA,9.2,Storm,100.995,517.475,667.68,39.620000000000005,3.6233333333333335,8.233333333333333,25.9,61.2,64.4,0.0,3
F0477,2023-09-15 16:34:12,2023-09-15 17:34:12,41.0,JFK,Branch_D,2023-09-15,Atlanta,GA,7.7,Sunny,97.92,562.42,624.69,82.33666666666666,2.715,0.3599999999999999,13.4,87.975,129.0,0.4,5
F0478,2023-06-24 01:16:51,2023-06-24 03:16:51,16.0,JFK,Branch_A,2023-06-24,New York,NY,8.1,Storm,101.72333333333334,350.35,565.935,44.31333333333333,0.63,16.2,28.6,118.625,145.3,0.5,4
F0479,2023-10-12 00:46:20,2023-10-12 04:46:20,48.0,JFK,Branch_D,2023-10-12,Atlanta,GA,20.0,Cloudy,94.58,381.46500000000003,584.1333333333333,89.73,2.26,1.1000000000000005,19.6,85.15,144.3,0.0,4
F0480,2023-08-22 18:28:59,2023-08-22 21:28:59,21.0,JFK,Branch_C,2023-08-22,Chicago,IL,21.3,Storm,104.75,400.585,675.45,55.93000000000001,1.8066666666666666,12.266666666666666,26.0,86.16666666666667,136.8,0.0,3
F0481,2023-12-28 21:37:53,2023-12-29 01:37:53,13.0,JFK,Branch_E,2023-12-28,Dallas,TX,7.7,Sunny,101.36333333333334,471.47,573.2833333333333,78.22666666666667,1.85,12.166666666666666,22.9,66.86666666666666,91.6,0.6666666666666666,3
F0482,2023-06-13 16:58:30,2023-06-13 19:58:30,22.0,LAX,Branch_A,2023-06-13,New York,NY,17.0,Storm,99.965,316.14,582.245,38.07,4.26,12.966666666666667,17.0,60.9,140.7,0.75,4
F0483,2023-01-04 15:03:06,2023-01-04 16:03:06,9.0,JFK,Branch_C,2023-01-04,Chicago,IL,6.9,Sunny,90.71,439.2866666666667,580.1933333333333,24.015,2.575,7.4799999999999995,29.9,75.3,148.1,0.0,5
F0484,2023-03-06 11:42:42,2023-03-06 16:42:42,49.0,JFK,Branch_B,2023-03-06,Los Angeles,CA,12.2,Clear,93.99,442.31000000000006,528.9100000000001,72.72,1.47,8.3,26.4,46.059999999999995,138.0,0.0,5
F0487,2023-03-20 07:52:22,2023-03-20 08:52:22,25.0,ORD,Branch_A,2023-03-20,New York,NY,12.6,Storm,97.285,450.135,632.4449999999999,55.089999999999996,,8.016666666666667,26.0,76.82,124.6,0.3333333333333333,6
F0488,2023-02-20 01:14:38,2023-02-20 04:14:38,13.0,ATL,Branch_D,2023-02-20,Atlanta,GA,26.6,Rain,96.065,529.575,616.3266666666667,93.83,1.7750000000000001,10.260000000000002,23.6,91.34,135.3,0.0,5
F0489,2023-12-24 08:22:55,2023-12-24 12:22:55,7.0,JFK,Branch_C,2023-12-24,Chicago,IL,28.6,Cloudy,108.29,535.0266666666666,676.935,68.1,1.1,1.7250000000000005,20.1,88.03333333333335,133.0,0.16666666666666666,6
F0490,2023-01-07 16:25:42,2023-01-07 17:25:42,8.0,JFK,Branch_A,2023-01-07,New York,NY,14.3,Rain,99.37666666666667,397.19,520.61,63.97,3.2199999999999998,-0.7799999999999997,28.0,80.7,111.1,0.4,5
F0491,2023-03-13 01:28:54,2023-03-13 03:28:54,43.0,JFK,Branch_A,2023-03-13,New York,NY,23.7,Clear,91.125,498.2,549.03,51.37,1.3,-11.566666666666665,-4.1,123.8,128.5,0.3333333333333333,3
F0492,2023-08-20 06:13:59,2023-08-20 07:13:59,8.0,LAX,Branch_E,2023-08-20,Dallas,TX,10.3,Storm,101.2,497.14,552.005,73.735,0.5466666666666667,11.766666666666666,28.2,74.5,130.4,0.0,3
F0493,2023-12-25 05:52:53,2023-12-25 08:52:53,3.0,LAX,Branch_B,2023-12-25,Los Angeles,CA,20.3,Clear,100.94,354.85,561.1666666666666,61.23,2.733333333333333,11.45,28.9,123.16666666666667,142.1,0.3333333333333333,3
F0494,2023-09-10 15:17:57,2023-09-10 16:17:57,46.0,ATL,Branch_D,2023-09-10,Atlanta,GA,23.6,Rain,94.245,442.295,643.5666666666666,81.45500000000001,,-9.166666666666666,1.6,55.96666666666666,137.7,0.3333333333333333,3
F0495,2023-04-19 02:23:29,2023-04-19 07:23:29,37.0,LAX,Branch_C,2023-04-19,Chicago,IL,11.0,Cloudy,97.46,518.1899999999999,622.3733333333333,68.92,4.63,17.2,29.4,97.4,137.7,0.0,5
F0496,2023-01-14 10:10:46,2023-01-14 12:10:46,51.0,JFK,Branch_E,2023-01-14,Dallas,TX,6.0,Cloudy,91.19,443.16,686.36,55.02,2.3466666666666667,2.499999999999999,25.2,67.52000000000001,132.5,0.4,5
F0497,2023-07-13 05:39:10,2023-07-13 06:39:10,33.0,JFK,Branch_D,2023-07-13,Atlanta,GA,10.0,Storm,97.79333333333334,583.19,572.1700000000001,70.53,1.74,10.2,17.8,55.2,79.8,0.2,5
F0498,2023-06-17 00:33:05,2023-06-17 03:33:05,10.0,ATL,Branch_E,2023-06-17,Dallas,TX,14.8,Clear,92.18,373.135,643.7249999999999,94.91,2.6133333333333333,1.8,9.1,80.03333333333333,102.9,0.0,3
F0499,2023-08-27 20:27:29,2023-08-27 22:27:29,48.0,LAX,Branch_B,2023-08-27,Los Angeles,CA,20.6,Storm,100.24000000000001,494.78000000000003,580.2433333333333,63.129999999999995,2.865,-3.3,11.5,72.69999999999999,142.1,0.0,5
F0500,2023-11-20 18:52:37,2023-11-20 19:52:37,34.0,ORD,Branch_D,2023-11-20,Atlanta,GA,19.9,Storm,98.795,438.46000000000004,646.325,32.1,1.1966666666666665,7.9,25.4,62.48,76.7,0.0,5
F0501,2023-08-20 15:32:47,2023-08-20 19:32:47,23.0,JFK,Branch_B,2023-08-20,Los Angeles,CA,14.1,Rain,92.19,443.4633333333333,539.5966666666667,33.27333333333333,2.9233333333333333,3.983333333333334,21.3,41.766666666666666,75.2,0.0,6
F0502,2023-08-13 06:34:22,2023-08-13 10:34:22,43.0,LAX,Branch_B,2023-08-13,Los Angeles,CA,18.6,Rain,100.59,364.81,648.9499999999999,90.55666666666667,4.135,-5.733333333333333,1.7,65.5,127.9,0.3333333333333333,3
F0504,2023-11-27 19:15:43,2023-11-27 23:15:43,45.0,DFW,Branch_B,2023-11-27,Los Angeles,CA,28.0,Sunny,103.46666666666665,472.71,526.55,53.81666666666666,3.675,1.7000000000000004,24.6,71.6,97.1,1.0,3
F0505,2023-08-03 11:44:23,2023-08-03 13:44:23,35.0,ATL,Branch_C,2023-08-03,Chicago,IL,,Storm,104.83500000000001,307.74,590.81,55.04666666666666,3.0500000000000003,-0.7249999999999999,21.6,105.925,145.3,0.25,4
