flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,weather_condition
F0793,2023-04-20 17:38:05,39.729,-121.5322,6475.5,-11.0,,Sunny
F0793,2023-04-20 18:20:39,28.6719,-126.907,8134.99,-10.9,32.5,Storm
F0793,2023-04-20 19:17:59,27.5372,-81.4028,33395.47,9.7,134.6,Storm
F0793,2023-04-20 17:15:57,40.3497,-123.78,9956.57,-8.2,115.3,Sunny
F0793,2023-04-20 18:53:33,47.5849,-128.0846,5420.21,-3.7,41.4,Cloudy
F0793,2023-04-20 19:14:09,58.7739,-84.0555,37722.32,24.0,16.7,Rain
F0794,2023-05-15 19:33:30,52.1488,-113.0514,6680.61,-16.1,70.2,Cloudy
F0794,2023-05-15 16:42:01,44.5432,-100.2955,16653.09,9.9,33.4,Rain
F0794,2023-05-15 17:45:11,50.419,-129.3565,4766.4,13.9,128.1,Cloudy
F0795,2023-03-14 08:01:07,59.3839,-113.9896,38159.11,-9.6,108.5,Cloudy
F0795,2023-03-14 10:20:40,56.8145,-103.1828,12254.75,22.3,27.2,Clear
F0795,2023-03-14 08:32:51,37.9034,-78.8232,36070.1,16.1,81.9,Cloudy
F0796,2023-12-17 22:25:11,25.1929,-107.0959,15698.28,-11.8,4.5,Clear
F0796,2023-12-18 02:31:57,45.8335,-113.3922,17333.98,20.4,116.2,Cloudy
F0796,2023-12-17 23:27:54,34.4475,-126.0617,13764.97,15.6,111.0,Cloudy
F0798,2023-03-01 13:10:11,27.9691,-66.537,38345.34,4.2,98.8,Sunny
F0798,2023-03-01 15:32:53,49.8103,-111.737,19171.33,2.6,138.5,Cloudy
F0798,2023-03-01 13:34:20,42.9836,-104.6707,27804.0,28.8,136.6,Storm
F0798,2023-03-01 14:13:58,33.9804,-95.869,35591.34,-3.8,104.2,Clear
F0799,2023-09-06 05:39:50,25.9206,-101.4182,27216.6,29.6,3.0,Clear
F0799,2023-09-06 05:00:54,33.9089,-82.1095,35697.0,-3.8,72.4,Cloudy
F0799,2023-09-06 04:02:14,34.5736,-116.0993,4222.36,22.4,63.2,Sunny
F0799,2023-09-06 06:23:59,31.5271,-96.5076,38601.63,12.0,25.4,Cloudy
F0799,2023-09-06 06:11:40,58.2126,-127.5318,6951.94,25.7,131.0,Cloudy
F0800,2023-09-07 05:07:45,25.6363,-101.4997,22074.49,23.1,108.8,Sunny
F0800,2023-09-07 05:57:53,37.9758,-109.8831,27783.85,-8.9,116.8,Clear
F0800,2023-09-07 04:25:19,49.8164,-123.5811,27165.23,16.3,116.3,Cloudy
F0800,2023-09-07 04:24:16,50.7561,-81.2314,3828.66,-3.5,98.8,Sunny
F0800,2023-09-07 04:14:11,39.5016,-99.852,7499.48,-19.6,100.8,Cloudy
F0800,2023-09-07 05:05:32,54.5185,-122.6757,28336.28,1.9,121.9,Storm
F0801,2023-10-22 11:49:50,22.0567,-94.1618,34985.55,,147.1,Rain
F0801,2023-10-22 13:03:13,53.8739,-114.0745,26925.99,-3.8,51.2,Cloudy
F0801,2023-10-22 13:39:49,26.395,-73.085,16026.47,5.3,13.0,Cloudy
F0801,2023-10-22 14:42:55,41.8824,-65.2998,39458.77,1.1,23.3,Rain
F0802,2023-12-04 17:42:08,55.2183,-111.8017,22457.22,13.0,145.8,Rain
F0802,2023-12-04 19:03:16,54.0825,-69.2705,20680.94,11.0,114.3,Cloudy
F0802,2023-12-04 18:04:06,47.6382,-127.3224,3432.82,11.8,123.5,Storm
F0802,2023-12-04 18:26:25,48.3351,-122.717,17822.84,-3.3,84.7,Sunny
F0802,2023-12-04 16:51:08,37.1736,-96.3687,35016.4,27.6,53.2,Storm
F0803,2023-05-10 01:29:12,26.2142,-125.5923,24064.23,-14.4,126.6,Sunny
F0803,2023-05-10 03:36:25,30.7393,-116.143,24247.73,21.9,11.4,Sunny
F0803,2023-05-10 00:27:08,20.6214,-67.2366,4101.56,0.7,133.7,Clear
F0803,2023-05-10 02:55:04,53.527,-115.8297,36906.41,29.7,1.7,Storm
F0804,2023-06-21 15:40:09,42.3168,-83.3038,31380.5,3.0,43.2,Rain
F0804,2023-06-21 14:47:56,21.7487,-102.229,14883.39,-14.6,79.7,Rain
F0804,2023-06-21 15:55:30,22.2077,-100.7439,28259.1,10.4,16.1,Sunny
F0804,2023-06-21 13:38:50,40.4056,-68.5897,7987.66,-12.4,,Cloudy
F0804,2023-06-21 13:57:50,43.7765,-101.862,16066.87,29.9,114.2,Cloudy
F0805,2023-12-21 09:22:55,26.4679,-122.1103,4099.41,19.4,15.1,Storm
F0805,2023-12-21 09:14:19,25.5349,-128.1502,35871.84,-0.0,35.3,Rain
F0805,2023-12-21 09:42:55,54.6468,-93.154,30575.72,-19.4,23.9,Cloudy
F0805,2023-12-21 09:32:45,44.4618,-84.5372,8126.59,18.2,0.2,Rain
F0806,2023-10-31 14:32:29,44.7583,-61.1954,9970.36,-1.9,82.2,Storm
F0806,2023-10-31 10:21:36,35.2184,-109.764,18417.05,-1.6,89.5,Clear
F0806,2023-10-31 12:24:48,32.6705,-99.3897,14778.57,-19.1,,Storm
F0807,2023-09-10 21:51:33,48.0848,-102.4651,36888.74,-1.3,,Rain
F0807,2023-09-10 22:57:28,41.3249,-60.1994,21986.8,8.2,15.0,Rain
F0807,2023-09-10 21:11:01,31.5992,-76.5682,35952.22,11.2,98.7,Rain
F0807,2023-09-10 22:02:51,37.9879,-84.6663,28836.76,23.6,121.0,Cloudy
F0808,2023-08-28 11:45:09,42.9596,-60.2367,23543.71,29.6,87.0,Clear
F0808,2023-08-28 11:51:52,30.5391,-128.0828,11397.9,28.5,,Storm
F0808,2023-08-28 11:59:13,57.1835,-69.7263,28715.74,-8.7,148.4,Clear
F0808,2023-08-28 13:02:04,49.4032,-115.6151,24257.1,13.9,132.9,Storm
F0808,2023-08-28 12:00:08,29.6744,-86.6614,38937.5,3.2,,Storm
F0808,2023-08-28 11:55:58,21.2862,-94.6383,19969.99,20.7,91.7,Sunny
F0809,2023-04-07 16:11:22,51.9096,-109.2217,18495.85,-14.2,13.4,Sunny
F0809,2023-04-07 16:52:40,38.859,-123.1989,19020.95,9.7,49.6,Storm
F0809,2023-04-07 15:57:15,36.4376,-110.869,4192.69,27.9,101.6,Storm
F0809,2023-04-07 16:25:42,48.4849,-77.8406,20105.43,24.8,39.6,Clear
F0810,2023-11-10 11:05:42,44.3407,-60.1778,25455.99,-8.8,57.2,Rain
F0810,2023-11-10 11:33:52,48.9069,-118.3461,36406.94,-10.4,90.0,Sunny
F0810,2023-11-10 10:24:53,39.2405,-99.8794,13184.0,22.2,35.1,Clear
F0810,2023-11-10 10:14:40,25.2217,-98.2448,25104.6,0.9,21.3,Clear
F0811,2023-10-01 19:41:05,41.7685,-119.8381,25490.3,8.7,,Clear
F0811,2023-10-01 21:18:52,57.7646,-101.1798,19532.8,-19.2,,Rain
F0811,2023-10-01 22:01:47,45.3426,-115.2651,34363.48,15.6,4.4,Clear
F0811,2023-10-01 19:29:06,41.7259,-74.7435,5928.54,24.6,60.3,Cloudy
F0811,2023-10-01 21:32:05,47.263,-94.9431,4404.71,22.4,136.0,Storm
F0812,2023-03-10 06:16:16,24.9992,-120.2559,29122.21,7.2,108.3,Clear
F0812,2023-03-10 02:55:07,43.4747,-129.7294,35547.49,9.1,128.7,Sunny
F0812,2023-03-10 03:25:26,42.2058,-68.3931,21076.34,15.0,66.2,Cloudy
F0812,2023-03-10 05:32:09,28.3852,-67.1472,33917.61,0.1,91.6,Sunny
F0812,2023-03-10 03:21:33,28.9915,-101.2687,9302.98,1.6,147.6,Sunny
F0813,2023-12-04 01:06:48,48.2643,-114.0118,35097.18,29.1,12.9,Rain
F0813,2023-12-04 00:58:10,34.2407,-85.7008,20570.36,-7.7,43.0,Cloudy
F0813,2023-12-04 01:39:30,32.006,-121.8248,6884.67,-16.0,7.1,Rain
F0813,2023-12-04 01:23:34,46.7145,-92.5188,11422.1,-10.1,17.4,Cloudy
F0813,2023-12-04 01:13:35,37.8483,-114.1718,26452.25,21.6,116.6,Storm
F0813,2023-12-04 01:46:59,29.2131,-63.4552,31520.95,4.5,7.0,Sunny
F0814,2023-10-23 10:12:53,48.1649,-64.4284,37280.31,0.3,108.1,Clear
F0814,2023-10-23 09:22:09,29.2095,-90.3609,22242.53,-18.9,8.8,Clear
F0814,2023-10-23 08:43:43,37.889,-123.5976,12895.83,11.1,,Sunny
F0815,2023-07-23 02:52:21,35.4101,-78.0487,33242.52,24.7,69.9,Storm
F0815,2023-07-23 02:48:06,54.1789,-95.5859,24960.99,11.2,17.7,Rain
F0815,2023-07-23 02:36:08,44.5926,-111.6633,17501.87,25.3,113.1,Storm
F0815,2023-07-23 02:52:38,31.1196,-85.944,6152.55,24.8,20.6,Sunny
F0815,2023-07-23 03:21:50,40.5624,-106.5488,20320.4,4.2,114.1,Clear
F0815,2023-07-23 03:10:19,29.3473,-67.3017,39685.52,13.7,19.9,Storm
F0816,2023-05-03 08:26:20,26.2359,-102.6646,3994.96,-15.5,13.6,Storm
F0816,2023-05-03 09:37:51,46.3163,-80.3829,8811.32,-9.2,129.3,Sunny
F0816,2023-05-03 09:26:17,29.8991,-77.1299,17517.3,,125.4,Storm
F0816,2023-05-03 09:14:24,45.0251,-128.098,27005.67,3.3,112.4,Sunny
F0816,2023-05-03 09:28:11,49.4106,-81.6684,30264.91,5.3,8.6,Cloudy
F0817,2023-09-13 07:38:21,56.6011,-128.5229,34917.3,-1.9,8.4,Rain
F0817,2023-09-13 07:36:57,29.2403,-121.0568,21296.33,25.3,28.9,Rain
F0817,2023-09-13 07:17:26,27.3036,-102.4079,17597.81,22.3,45.6,Rain
F0819,2023-08-16 17:39:48,34.7136,-96.6954,7455.74,3.6,131.3,Cloudy
F0819,2023-08-16 17:42:00,52.5981,-119.2958,23722.5,-11.5,,Sunny
F0819,2023-08-16 18:01:14,23.5033,-108.066,14604.11,12.3,2.0,Rain
F0819,2023-08-16 16:56:12,44.9135,-87.2632,4030.68,-9.0,115.4,Sunny
F0819,2023-08-16 16:37:39,57.6304,-95.1604,9531.87,,41.7,Sunny
F0819,2023-08-16 19:07:07,45.1076,-117.4466,7110.06,24.4,,Storm
F0820,2023-11-02 15:51:51,24.8144,-97.9157,39688.96,-8.8,1.3,Storm
F0820,2023-11-02 15:17:45,42.9881,-69.5899,6139.24,-11.3,79.3,Sunny
F0820,2023-11-02 15:25:24,24.505,-89.9027,11532.96,2.0,133.7,Rain
F0820,2023-11-02 18:01:37,40.6533,-101.8663,32642.62,-13.7,11.4,Rain
F0820,2023-11-02 17:11:05,42.1472,-102.2638,14525.11,1.1,39.4,Storm
F0821,2023-10-23 14:05:44,39.9187,-91.5045,23711.94,-2.9,7.9,Clear
F0821,2023-10-23 16:30:01,25.5308,-70.2874,13781.51,5.7,55.1,Rain
F0821,2023-10-23 17:24:46,33.7513,-118.3575,27407.81,-5.4,22.9,Sunny
F0822,2023-12-09 08:10:31,29.0776,-73.1114,21187.37,11.1,23.9,Clear
F0822,2023-12-09 07:10:46,35.6787,-99.8593,29051.84,-15.9,52.9,Storm
F0822,2023-12-09 06:53:46,55.0377,-127.2782,25627.63,-11.4,67.3,Rain
F0822,2023-12-09 09:22:39,40.097,-114.5143,21559.28,27.4,102.7,Cloudy
F0823,2023-08-17 16:11:54,37.9842,-125.7099,26923.27,9.7,73.4,Storm
F0823,2023-08-17 15:23:42,49.3465,-94.9538,4067.33,-15.6,,Sunny
F0823,2023-08-17 15:03:24,53.6783,-82.1857,4235.18,-14.6,42.5,Rain
F0823,2023-08-17 15:55:03,54.468,-96.7538,9301.54,10.5,37.3,Clear
F0824,2023-05-10 18:22:54,49.272,-79.9466,37081.45,-16.8,84.7,Storm
F0824,2023-05-10 18:57:02,35.3019,-84.8522,32446.8,-13.6,53.4,Clear
F0824,2023-05-10 18:41:27,35.3538,-66.8032,19292.2,-8.5,15.2,Storm
F0824,2023-05-10 18:50:00,26.2159,-127.1127,38626.89,-6.1,106.3,Sunny
F0824,2023-05-10 18:26:28,28.1419,-124.175,16236.0,28.4,21.1,Sunny
F0824,2023-05-10 19:06:00,51.54,-77.6531,37914.74,-15.9,0.7,Rain
F0825,2023-06-27 15:39:31,42.3621,-73.363,33029.19,6.6,22.4,Cloudy
F0825,2023-06-27 17:21:53,28.5343,-125.8694,35574.94,24.4,126.7,Sunny
F0825,2023-06-27 16:44:33,31.8449,-104.1135,3305.82,-18.8,79.2,Cloudy
F0825,2023-06-27 16:09:27,27.4185,-74.8975,7943.48,-1.8,19.9,Storm
F0825,2023-06-27 17:21:09,37.0117,-117.4461,38636.62,1.2,110.9,Clear
F0825,2023-06-27 15:00:22,44.3765,-72.8721,32688.61,6.5,,Rain
F0826,2023-11-14 17:10:41,20.5165,-110.5971,10312.88,17.8,61.9,Cloudy
F0826,2023-11-14 15:34:31,34.1139,-61.1947,32612.86,,19.3,Sunny
F0826,2023-11-14 17:41:58,30.338,-102.6716,17360.94,19.8,145.8,Cloudy
F0827,2023-04-19 12:20:54,34.3862,-70.8887,9150.11,5.9,65.9,Storm
F0827,2023-04-19 12:31:43,45.8159,-103.6582,4449.17,-16.1,66.7,Cloudy
F0827,2023-04-19 11:42:23,41.1517,-114.0166,23887.87,-9.7,69.6,Sunny
F0828,2023-02-11 12:36:17,41.0846,-63.6429,7431.86,20.8,60.6,Rain
F0828,2023-02-11 12:34:22,57.5029,-128.7637,6962.12,-10.5,56.5,Sunny
F0828,2023-02-11 12:11:40,35.7111,-121.0229,25936.73,12.9,57.5,Storm
F0829,2023-05-24 11:16:36,20.6453,-125.4324,7818.01,6.3,134.0,Rain
F0829,2023-05-24 11:42:23,27.4606,-78.394,35878.29,-14.4,98.5,Storm
F0829,2023-05-24 13:24:54,25.5247,-105.1604,9551.13,9.9,40.6,Rain
F0829,2023-05-24 12:44:36,25.0993,-79.8045,12982.93,25.0,67.2,Rain
F0830,2023-01-23 01:20:15,32.6793,-70.8034,29808.88,20.0,140.8,Cloudy
F0830,2023-01-23 00:10:36,48.5683,-78.7464,15779.06,-3.2,94.6,Storm
F0830,2023-01-23 03:51:14,38.5143,-107.9702,19951.44,13.0,38.4,Rain
F0831,2023-05-31 19:08:10,32.137,-117.2014,35987.69,-3.4,90.4,Clear
F0831,2023-05-31 19:00:32,25.1622,-98.5465,3355.45,-1.4,67.0,Rain
F0831,2023-05-31 20:00:58,32.0491,-110.3123,17686.83,6.2,,Storm
F0831,2023-05-31 19:23:00,49.3573,-89.13,25655.63,-9.6,143.4,Storm
F0831,2023-05-31 18:50:16,45.6629,-108.942,25373.66,20.6,6.4,Sunny
F0832,2023-01-03 13:15:09,56.8927,-129.7271,33756.82,-8.0,105.6,Cloudy
F0832,2023-01-03 14:38:35,57.9924,-114.4389,14999.64,25.2,117.1,Rain
F0832,2023-01-03 13:37:19,21.4343,-123.9586,19689.66,25.6,31.3,Clear
F0832,2023-01-03 15:51:05,24.1166,-96.5522,19017.43,16.0,81.7,Sunny
F0832,2023-01-03 13:53:01,46.4546,-89.4429,28213.72,25.8,89.0,Cloudy
F0833,2023-06-30 22:46:07,57.9594,-116.7658,17594.43,-0.4,64.2,Cloudy
F0833,2023-06-30 23:24:38,47.8943,-85.5532,34318.7,17.0,29.2,Sunny
F0833,2023-06-30 22:43:54,36.8689,-105.13,26363.85,,97.4,Storm
F0834,2023-09-12 18:58:40,40.0802,-110.7875,13911.47,-16.0,97.5,Clear
F0834,2023-09-12 19:00:26,37.9209,-121.8764,29817.92,4.7,77.8,Rain
F0834,2023-09-12 18:37:56,25.1353,-101.8767,39996.01,-4.9,87.9,Sunny
F0834,2023-09-12 18:35:03,43.9674,-121.7609,21800.37,-14.4,73.7,Storm
F0834,2023-09-12 18:08:19,44.1861,-98.444,22471.19,-7.7,113.3,Clear
F0834,2023-09-12 20:05:39,22.3731,-75.8688,21141.38,26.7,94.7,Sunny
F0835,2023-11-22 06:26:25,42.3143,-63.2004,17845.44,-15.5,113.7,Sunny
F0835,2023-11-22 04:11:36,43.9162,-105.1469,20807.26,-7.1,133.2,Cloudy
F0835,2023-11-22 04:11:56,57.3809,-127.148,30352.85,14.1,118.5,Clear
F0835,2023-11-22 05:59:06,51.2742,-121.4327,5976.56,-11.8,,Cloudy
F0835,2023-11-22 05:26:54,38.3303,-107.5087,23455.04,-6.8,37.1,Clear
F0835,2023-11-22 04:27:34,31.8432,-124.5633,39514.83,-9.9,136.3,Cloudy
F0836,2023-09-22 17:36:32,35.6118,-112.2947,29264.69,-11.1,91.9,Rain
F0836,2023-09-22 17:18:15,23.8145,-63.9559,12471.33,-16.6,149.0,Sunny
F0836,2023-09-22 16:42:22,55.6577,-111.9126,6914.1,-15.5,80.7,Storm
F0836,2023-09-22 17:16:41,27.9321,-67.7038,10355.01,29.5,76.1,Sunny
F0836,2023-09-22 17:28:25,49.8619,-90.1691,35434.85,28.9,18.9,Sunny
F0836,2023-09-22 17:14:51,38.7481,-92.1586,22080.37,-2.5,144.2,Storm
F0837,2023-06-11 12:18:06,30.1296,-123.5887,34004.09,-3.1,117.7,Rain
F0837,2023-06-11 11:27:21,51.7646,-64.4148,20880.06,10.4,29.4,Storm
F0837,2023-06-11 10:24:53,55.9679,-81.7451,35462.0,15.4,128.6,Clear
F0838,2023-09-11 20:41:16,25.0363,-106.7578,39716.36,-10.8,10.4,Cloudy
F0838,2023-09-11 21:25:21,20.9189,-109.8997,35473.85,24.3,112.2,Rain
F0838,2023-09-11 20:27:05,52.2489,-68.8868,38960.09,22.3,55.8,Rain
F0838,2023-09-11 21:01:01,52.579,-104.2148,18339.34,5.0,100.9,Clear
F0838,2023-09-11 21:38:34,20.1764,-108.5812,22467.84,5.1,19.6,Storm
F0839,2023-08-10 08:54:47,26.1269,-125.5801,16779.62,-13.7,95.6,Storm
F0839,2023-08-10 08:40:09,31.6681,-72.6722,21454.04,25.9,94.4,Rain
F0839,2023-08-10 08:46:00,50.2466,-62.5633,19835.65,10.9,79.6,Sunny
F0839,2023-08-10 07:30:24,55.5201,-103.5765,30555.93,21.0,129.3,Clear
F0839,2023-08-10 08:53:41,32.816,-97.7014,17509.22,-4.4,75.3,Sunny
F0840,2023-09-27 02:28:39,33.4754,-116.5043,20256.29,15.6,17.9,Cloudy
F0840,2023-09-27 02:46:41,47.814,-91.6964,13596.61,16.5,109.2,Storm
F0840,2023-09-27 02:53:00,20.7872,-128.8955,23839.81,23.5,96.3,Storm
F0840,2023-09-27 02:16:03,34.8601,-99.7267,13472.11,21.3,116.2,Sunny
F0841,2023-12-24 06:22:11,34.8188,-101.1798,36184.02,20.1,105.2,Cloudy
F0841,2023-12-24 08:18:39,23.6396,-70.3628,33291.17,26.4,14.4,Storm
F0841,2023-12-24 06:53:28,51.8242,-81.3891,16590.77,3.8,61.4,Storm
F0843,2023-12-27 02:02:14,28.5353,-94.5877,13636.79,-15.5,149.5,Clear
F0843,2023-12-27 05:00:58,59.3021,-127.7315,32249.5,15.4,59.4,Storm
F0843,2023-12-27 00:59:50,49.2722,-63.3018,5645.94,11.0,,Rain
F0843,2023-12-27 02:47:05,52.0698,-86.6595,7509.63,4.2,44.9,Clear
F0843,2023-12-27 03:53:58,58.2098,-120.9952,22900.61,11.5,139.0,Cloudy
F0844,2023-12-02 05:06:14,51.9361,-75.5695,39088.6,29.8,0.9,Clear
F0844,2023-12-02 05:22:06,43.6729,-112.7559,7739.5,12.1,47.0,Rain
F0844,2023-12-02 05:52:32,25.9418,-86.3917,30492.61,9.4,8.4,Cloudy
F0844,2023-12-02 05:42:20,34.1526,-78.7916,22848.95,17.9,2.8,Rain
F0845,2023-03-06 03:33:20,34.4871,-115.3002,26913.09,13.4,77.2,Cloudy
F0845,2023-03-06 03:05:41,37.6971,-69.8896,33662.33,6.5,57.0,Sunny
F0845,2023-03-06 06:08:17,22.7298,-112.7203,6920.38,6.9,75.2,Cloudy
F0845,2023-03-06 06:26:30,20.003,-92.9478,37845.65,-3.2,25.6,Cloudy
F0845,2023-03-06 04:05:08,56.0648,-65.9001,17741.12,2.7,110.3,Cloudy
F0846,2023-08-04 01:09:10,52.7678,-128.9664,15366.86,-9.7,95.7,Storm
F0846,2023-08-04 00:14:26,42.8011,-121.2296,39789.76,10.6,81.0,Rain
F0846,2023-08-04 01:03:34,43.577,-105.3951,27981.29,-15.2,36.1,Rain
F0846,2023-08-03 22:27:28,34.1982,-85.1171,3947.48,-10.6,77.0,Cloudy
F0847,2023-03-26 02:22:20,53.7783,-85.8666,34081.57,-20.0,147.7,Storm
F0847,2023-03-26 02:09:39,34.3944,-125.6845,7946.28,-3.3,75.6,Rain
F0847,2023-03-26 01:05:02,20.1959,-67.5053,38340.96,23.1,101.4,Rain
F0848,2023-11-26 16:05:07,23.3029,-127.3896,10563.49,28.8,94.8,Storm
F0848,2023-11-26 15:22:20,38.8813,-116.8712,26378.09,15.9,126.5,Sunny
F0848,2023-11-26 14:26:36,25.0788,-65.2304,8392.83,-7.2,0.1,Cloudy
F0849,2023-02-25 19:03:25,44.272,-104.394,11662.09,7.1,46.6,Cloudy
F0849,2023-02-25 18:04:35,38.7141,-83.4374,18873.06,15.3,2.2,Sunny
F0849,2023-02-25 16:39:11,48.6693,-106.3608,25958.65,6.4,127.7,Cloudy
F0849,2023-02-25 19:22:48,45.2625,-102.4752,25039.95,-13.2,36.8,Storm
F0851,2023-09-05 08:06:50,20.0578,-113.5913,38210.81,-11.1,67.3,Cloudy
F0851,2023-09-05 07:59:38,45.1468,-70.3847,19953.0,23.9,86.0,Storm
F0851,2023-09-05 07:32:44,59.4555,-79.0277,12022.97,6.3,71.9,Cloudy
F0851,2023-09-05 06:18:06,38.3663,-64.4752,15249.81,-9.7,144.3,Clear
F0851,2023-09-05 07:53:50,38.3251,-124.2636,4268.86,7.1,,Rain
F0852,2023-11-26 19:42:29,24.7647,-122.5538,22515.58,17.6,58.5,Storm
F0852,2023-11-26 20:43:18,28.7007,-124.3866,12081.73,-16.0,4.4,Rain
F0852,2023-11-26 19:43:01,56.4656,-81.8172,30353.46,9.4,60.4,Clear
F0852,2023-11-26 19:55:19,27.4558,-105.3816,17201.02,6.6,123.0,Sunny
F0852,2023-11-26 20:27:12,51.6409,-108.665,7072.94,7.4,16.4,Sunny
F0853,2023-05-28 05:41:25,20.7969,-76.6862,11695.23,-11.3,,Storm
F0853,2023-05-28 06:50:03,33.6087,-123.2452,4493.39,19.1,71.8,Clear
F0853,2023-05-28 06:42:15,47.7323,-107.3419,14107.98,25.3,82.2,Sunny
F0853,2023-05-28 06:29:49,53.5117,-82.6322,25736.68,18.7,135.1,Rain
F0854,2023-09-28 01:42:42,43.4803,-92.6692,4925.9,17.7,110.4,Sunny
F0854,2023-09-28 02:01:45,45.1932,-68.2466,20628.72,0.0,37.1,Rain
F0854,2023-09-28 01:00:29,38.5036,-109.9169,34811.46,0.8,112.8,Rain
F0855,2023-07-21 21:04:06,24.747,-123.3673,27818.5,9.1,121.0,Clear
F0855,2023-07-21 21:06:18,53.5061,-96.6535,11983.0,17.8,37.2,Sunny
F0855,2023-07-21 20:32:12,43.4754,-87.797,21265.46,-13.0,147.5,Clear
F0855,2023-07-21 21:10:45,42.1597,-65.6068,11842.01,5.5,103.3,Rain
F0856,2023-10-27 21:20:09,40.9653,-117.1352,8243.49,16.9,69.0,Rain
F0856,2023-10-27 19:47:55,32.9786,-91.7375,7279.56,27.5,17.3,Clear
F0856,2023-10-27 18:52:20,33.8386,-125.7566,7039.75,25.7,139.0,Clear
F0857,2023-03-29 11:18:42,52.6035,-112.298,35112.46,13.8,73.9,Clear
F0857,2023-03-29 11:17:50,20.543,-110.8565,6299.07,15.5,142.9,Storm
F0857,2023-03-29 12:37:30,23.1108,-105.3062,6571.94,-7.4,113.7,Sunny
F0857,2023-03-29 11:26:46,25.1363,-107.1301,8341.17,22.8,62.6,Sunny
F0857,2023-03-29 14:07:00,22.7792,-114.3318,37882.18,27.0,131.3,Rain
F0857,2023-03-29 14:42:54,59.4847,-128.1872,5589.89,16.8,77.6,Cloudy
F0859,2023-05-29 04:57:13,54.9373,-88.81,7063.26,5.2,140.2,Storm
F0859,2023-05-29 05:41:41,53.3107,-102.7078,6942.81,,106.5,Sunny
F0859,2023-05-29 07:15:23,29.3548,-78.4241,23808.05,14.9,101.5,Storm
F0859,2023-05-29 05:50:39,32.6505,-114.1977,22554.1,8.4,113.5,Rain
F0859,2023-05-29 05:43:48,51.1891,-107.2196,34287.08,17.2,1.0,Rain
F0860,2023-05-13 19:37:09,35.0045,-117.1563,14439.59,8.8,47.2,Rain
F0860,2023-05-13 20:01:31,24.4639,-62.7701,21823.78,-1.9,22.1,Storm
F0860,2023-05-13 20:21:05,29.9728,-93.0734,30853.23,-6.8,118.2,Sunny
F0861,2023-12-05 05:33:58,57.1083,-119.7165,8428.32,3.0,23.3,Cloudy
F0861,2023-12-05 05:33:53,24.2586,-68.3467,23665.11,-12.6,127.4,Storm
F0861,2023-12-05 06:27:21,52.1918,-97.3426,32555.48,7.6,110.9,Storm
F0862,2023-08-11 10:15:03,50.441,-94.2258,35097.04,-1.7,54.4,Rain
F0862,2023-08-11 10:21:30,22.0209,-127.3521,25502.31,11.2,67.4,Rain
F0862,2023-08-11 12:14:55,46.9295,-90.5518,18098.13,-5.3,145.5,Rain
F0862,2023-08-11 13:10:16,27.2265,-126.7097,20351.84,-3.9,128.5,Rain
F0862,2023-08-11 12:02:56,54.5222,-73.725,8597.01,-6.9,41.0,Clear
F0862,2023-08-11 13:31:40,47.5314,-115.495,9375.98,9.8,7.7,Rain
F0863,2023-12-28 00:28:59,56.0559,-120.941,5523.15,-8.3,124.0,Clear
F0863,2023-12-27 21:33:43,53.5716,-101.631,30289.55,16.7,129.6,Storm
F0863,2023-12-28 01:12:38,54.642,-127.8366,34683.3,9.8,7.4,Storm
F0863,2023-12-27 21:38:44,37.5724,-94.3917,28687.51,29.8,25.3,Rain
F0863,2023-12-27 23:31:10,22.3313,-89.6738,10424.28,-6.7,112.1,Sunny
F0863,2023-12-28 01:04:50,55.1156,-101.2535,27582.79,-11.0,131.4,Sunny
F0864,2023-05-18 10:50:39,58.9709,-83.4632,37197.22,-12.6,106.0,Storm
F0864,2023-05-18 10:18:39,40.186,-60.1907,17542.05,19.7,141.7,Sunny
F0864,2023-05-18 10:18:43,39.7713,-125.0021,37419.08,-1.7,,Sunny
F0864,2023-05-18 12:39:21,49.3201,-98.1183,36723.22,23.1,122.3,Clear
F0864,2023-05-18 12:35:39,55.4788,-70.7281,11741.49,-3.1,,Clear
F0865,2023-05-17 00:10:48,37.3187,-64.2805,17821.42,-13.9,109.2,Rain
F0865,2023-05-16 23:38:25,41.6814,-72.0402,21120.94,1.4,,Rain
F0865,2023-05-17 00:10:08,53.6617,-97.3939,38427.5,28.8,46.4,Cloudy
F0865,2023-05-16 22:52:14,21.2881,-97.05,36584.88,3.8,89.3,Sunny
F0865,2023-05-17 00:21:02,23.8533,-78.2343,6165.1,-5.0,6.7,Cloudy
F0865,2023-05-16 22:44:24,57.6842,-67.6709,25314.11,18.3,98.0,Rain
F0866,2023-04-08 00:06:55,20.354,-107.2211,18993.35,17.9,73.8,Cloudy
F0866,2023-04-07 23:43:32,42.5701,-72.7312,27316.66,,127.1,Clear
F0866,2023-04-08 00:14:48,49.7043,-89.2879,18755.32,1.5,54.4,Rain
F0866,2023-04-08 00:09:37,57.6865,-105.1368,38061.96,-18.2,4.2,Rain
F0867,2023-05-07 16:37:51,26.4266,-77.2371,6368.34,16.9,57.8,Rain
F0867,2023-05-07 16:14:01,36.6392,-64.5428,7998.95,-6.5,32.1,Storm
F0867,2023-05-07 16:39:35,48.1279,-100.1487,3280.2,11.7,58.0,Storm
F0867,2023-05-07 17:18:01,43.7746,-128.0187,32558.85,-13.6,80.8,Rain
