sensor_id,flight_id,sensor_type,sensor_value,event_time
EN1032,F0847,Engine Temperature,504.7,2023-11-18 00:17:00
EN4028,F0847,Engine Temperature,505.54,2023-11-18 02:18:55
FU8884,F0847,Fuel Level,42.03,2023-11-18 03:01:07
FU3649,F0847,Fuel Level,88.47,2023-11-18 02:17:58
VI9921,F0847,Vibration,3.07,2023-11-18 02:26:19
AI8237,F0847,Air Pressure,92.27,2023-11-18 00:44:17
AI7371,F0847,Air Pressure,100.67,2023-11-18 02:27:32
AI6549,F0847,Air Pressure,104.65,2023-11-18 01:54:35
AI8299,F0847,Airspeed,446.43,2023-11-18 00:45:34
EN4743,F0848,Engine Temperature,688.47,2023-11-30 12:46:22
FU4867,F0848,Fuel Level,97.87,2023-11-30 13:08:50
FU4031,F0848,Fuel Level,53.32,2023-11-30 13:09:45
VI2679,F0848,Vibration,2.46,2023-11-30 12:52:12
AI7238,F0848,Air Pressure,104.89,2023-11-30 12:42:41
AI9254,F0848,Airspeed,501.27,2023-11-30 13:14:56
EN6777,F0850,Engine Temperature,619.39,2023-09-25 12:14:24
EN2255,F0850,Engine Temperature,598.2,2023-09-25 11:43:53
EN5487,F0850,Engine Temperature,522.43,2023-09-25 12:00:44
FU3934,F0850,Fuel Level,30.74,2023-09-25 12:15:49
FU8018,F0850,Fuel Level,93.97,2023-09-25 12:13:01
VI8290,F0850,Vibration,3.85,2023-09-25 11:40:18
AI6700,F0850,Air Pressure,103.57,2023-09-25 12:34:44
AI2346,F0850,Air Pressure,92.21,2023-09-25 12:16:27
AI1786,F0850,Airspeed,,2023-09-25 12:21:01
AI2470,F0850,Airspeed,345.24,2023-09-25 12:32:07
AI8000,F0850,Airspeed,566.61,2023-09-25 12:18:11
EN6400,F0851,Engine Temperature,676.23,2023-10-19 19:23:36
EN2556,F0851,Engine Temperature,590.99,2023-10-19 19:10:53
FU4750,F0851,Fuel Level,72.26,2023-10-19 19:24:27
FU7377,F0851,Fuel Level,85.95,2023-10-19 19:22:51
VI3722,F0851,Vibration,0.54,2023-10-19 18:41:52
VI1216,F0851,Vibration,4.87,2023-10-19 19:01:07
AI9859,F0851,Air Pressure,94.63,2023-10-19 18:43:53
AI4829,F0851,Air Pressure,96.68,2023-10-19 18:46:36
AI1312,F0851,Airspeed,576.81,2023-10-19 19:24:58
EN5513,F0852,Engine Temperature,534.74,2023-08-24 06:55:16
EN5470,F0852,Engine Temperature,658.78,2023-08-24 06:32:36
EN7832,F0852,Engine Temperature,600.2,2023-08-24 06:32:05
FU9688,F0852,Fuel Level,45.36,2023-08-24 06:40:46
FU8871,F0852,Fuel Level,47.56,2023-08-24 07:03:37
VI4984,F0852,Vibration,0.95,2023-08-24 07:15:01
VI1612,F0852,Vibration,2.94,2023-08-24 06:48:57
AI3302,F0852,Air Pressure,,2023-08-24 07:16:58
AI1294,F0852,Airspeed,441.44,2023-08-24 07:23:50
EN9332,F0853,Engine Temperature,689.25,2023-06-21 12:55:33
EN8394,F0853,Engine Temperature,680.06,2023-06-21 13:28:09
FU4376,F0853,Fuel Level,41.03,2023-06-21 13:14:50
FU2623,F0853,Fuel Level,58.14,2023-06-21 13:10:01
FU9414,F0853,Fuel Level,64.2,2023-06-21 13:20:00
VI5954,F0853,Vibration,2.91,2023-06-21 12:52:43
VI5609,F0853,Vibration,2.21,2023-06-21 13:22:36
AI1325,F0853,Air Pressure,97.12,2023-06-21 13:08:00
AI8747,F0853,Air Pressure,92.65,2023-06-21 12:56:54
AI1969,F0853,Airspeed,366.8,2023-06-21 13:32:10
EN5766,F0854,Engine Temperature,529.81,2023-01-11 17:38:18
FU6948,F0854,Fuel Level,89.66,2023-01-11 18:11:39
FU9056,F0854,Fuel Level,25.9,2023-01-11 17:39:41
VI6761,F0854,Vibration,0.96,2023-01-11 18:09:12
VI4034,F0854,Vibration,3.09,2023-01-11 16:44:27
VI8902,F0854,Vibration,1.91,2023-01-11 17:14:06
AI3689,F0854,Air Pressure,107.84,2023-01-11 16:57:47
AI7320,F0854,Air Pressure,97.17,2023-01-11 17:47:49
AI6126,F0854,Airspeed,524.31,2023-01-11 17:14:56
AI4457,F0854,Airspeed,541.14,2023-01-11 16:58:17
AI3037,F0854,Airspeed,324.83,2023-01-11 18:22:14
EN7829,F0855,Engine Temperature,560.9,2023-12-09 08:11:23
FU1166,F0855,Fuel Level,,2023-12-09 08:42:37
FU7516,F0855,Fuel Level,,2023-12-09 07:31:16
FU3996,F0855,Fuel Level,46.15,2023-12-09 06:54:13
VI6447,F0855,Vibration,1.51,2023-12-09 08:20:11
VI4892,F0855,Vibration,0.37,2023-12-09 08:40:14
VI2366,F0855,Vibration,2.97,2023-12-09 08:27:45
AI7349,F0855,Air Pressure,100.41,2023-12-09 07:14:51
AI7619,F0855,Air Pressure,101.84,2023-12-09 07:36:55
AI9444,F0855,Airspeed,395.55,2023-12-09 07:23:40
AI7581,F0855,Airspeed,358.64,2023-12-09 07:56:07
AI3774,F0855,Airspeed,504.24,2023-12-09 08:36:01
EN7455,F0856,Engine Temperature,667.86,2023-01-29 08:51:42
EN3188,F0856,Engine Temperature,600.36,2023-01-29 10:06:03
FU4012,F0856,Fuel Level,55.24,2023-01-29 07:58:17
FU4425,F0856,Fuel Level,78.52,2023-01-29 10:48:22
FU3886,F0856,Fuel Level,33.12,2023-01-29 08:58:18
VI9198,F0856,Vibration,3.55,2023-01-29 07:46:06
VI4524,F0856,Vibration,0.24,2023-01-29 09:35:38
VI7361,F0856,Vibration,2.81,2023-01-29 08:42:17
AI1325,F0856,Air Pressure,98.95,2023-01-29 10:06:56
AI1503,F0856,Air Pressure,109.7,2023-01-29 09:27:19
AI8636,F0856,Air Pressure,100.46,2023-01-29 06:44:51
AI1040,F0856,Airspeed,472.18,2023-01-29 08:06:37
AI2444,F0856,Airspeed,433.7,2023-01-29 09:21:25
EN3558,F0857,Engine Temperature,590.56,2023-12-20 15:03:45
EN4701,F0857,Engine Temperature,,2023-12-20 16:24:12
EN4286,F0857,Engine Temperature,512.86,2023-12-20 15:22:27
FU3539,F0857,Fuel Level,79.33,2023-12-20 16:50:50
FU4790,F0857,Fuel Level,90.68,2023-12-20 14:37:42
FU1608,F0857,Fuel Level,97.7,2023-12-20 15:53:33
VI1161,F0857,Vibration,4.8,2023-12-20 17:09:05
VI1603,F0857,Vibration,2.1,2023-12-20 16:21:33
VI3691,F0857,Vibration,2.67,2023-12-20 15:10:53
AI7737,F0857,Air Pressure,107.79,2023-12-20 14:57:35
AI1059,F0857,Air Pressure,103.02,2023-12-20 15:26:31
AI7249,F0857,Air Pressure,91.0,2023-12-20 14:17:56
AI9081,F0857,Airspeed,511.74,2023-12-20 16:38:25
AI4107,F0857,Airspeed,485.87,2023-12-20 16:46:45
EN1713,F0858,Engine Temperature,656.05,2023-11-20 08:05:33
EN7590,F0858,Engine Temperature,500.56,2023-11-20 07:45:16
EN3604,F0858,Engine Temperature,,2023-11-20 08:01:30
FU9840,F0858,Fuel Level,21.67,2023-11-20 07:44:13
VI6501,F0858,Vibration,3.01,2023-11-20 07:30:17
VI5582,F0858,Vibration,1.99,2023-11-20 07:49:44
VI5552,F0858,Vibration,4.81,2023-11-20 07:12:32
AI1636,F0858,Air Pressure,105.87,2023-11-20 07:20:11
AI2479,F0858,Airspeed,503.67,2023-11-20 07:50:59
AI3062,F0858,Airspeed,305.56,2023-11-20 07:27:19
EN9734,F0859,Engine Temperature,567.84,2023-05-06 10:42:05
EN6056,F0859,Engine Temperature,687.41,2023-05-06 11:18:31
FU5069,F0859,Fuel Level,89.84,2023-05-06 11:25:59
FU9827,F0859,Fuel Level,34.26,2023-05-06 10:41:45
FU6734,F0859,Fuel Level,24.86,2023-05-06 11:21:01
VI7975,F0859,Vibration,4.87,2023-05-06 10:41:07
VI1203,F0859,Vibration,1.23,2023-05-06 11:29:57
AI9205,F0859,Air Pressure,101.54,2023-05-06 10:43:13
AI9179,F0859,Air Pressure,107.32,2023-05-06 10:55:49
AI2463,F0859,Airspeed,419.37,2023-05-06 10:41:17
AI2083,F0859,Airspeed,,2023-05-06 11:05:39
EN3549,F0860,Engine Temperature,628.0,2023-12-04 23:50:49
EN4131,F0860,Engine Temperature,636.14,2023-12-04 23:22:01
EN3462,F0860,Engine Temperature,669.94,2023-12-05 01:43:45
FU3928,F0860,Fuel Level,94.43,2023-12-05 00:56:04
VI5863,F0860,Vibration,4.73,2023-12-05 00:52:40
AI8012,F0860,Air Pressure,99.55,2023-12-05 00:48:15
AI3468,F0860,Air Pressure,93.74,2023-12-05 01:26:17
AI1060,F0860,Air Pressure,96.52,2023-12-04 21:47:20
AI4431,F0860,Airspeed,365.07,2023-12-05 01:54:20
EN3801,F0861,Engine Temperature,568.15,2023-08-14 18:23:53
EN4898,F0861,Engine Temperature,533.38,2023-08-14 18:07:47
EN8648,F0861,Engine Temperature,660.41,2023-08-14 18:41:13
FU1813,F0861,Fuel Level,55.61,2023-08-14 18:12:27
FU6552,F0861,Fuel Level,29.48,2023-08-14 18:00:57
FU7216,F0861,Fuel Level,77.41,2023-08-14 18:37:51
VI8924,F0861,Vibration,4.39,2023-08-14 18:31:06
AI9019,F0861,Air Pressure,94.52,2023-08-14 18:38:48
AI6902,F0861,Air Pressure,101.76,2023-08-14 17:54:25
AI1660,F0861,Air Pressure,91.84,2023-08-14 17:55:10
AI2439,F0861,Airspeed,411.32,2023-08-14 17:56:21
EN8357,F0862,Engine Temperature,681.03,2023-10-07 14:11:06
EN9166,F0862,Engine Temperature,669.43,2023-10-07 13:58:25
EN3755,F0862,Engine Temperature,612.06,2023-10-07 13:15:55
FU9035,F0862,Fuel Level,34.21,2023-10-07 12:04:19
VI6804,F0862,Vibration,0.76,2023-10-07 11:59:38
AI3129,F0862,Air Pressure,105.67,2023-10-07 14:35:59
AI2878,F0862,Air Pressure,104.21,2023-10-07 14:17:33
AI6755,F0862,Airspeed,410.67,2023-10-07 12:58:07
EN1137,F0863,Engine Temperature,509.17,2023-05-04 19:23:01
FU5607,F0863,Fuel Level,43.84,2023-05-04 18:29:43
FU9634,F0863,Fuel Level,53.72,2023-05-04 17:47:27
VI4698,F0863,Vibration,3.32,2023-05-04 18:17:43
VI9901,F0863,Vibration,4.8,2023-05-04 17:30:24
VI5268,F0863,Vibration,4.21,2023-05-04 18:07:00
AI9548,F0863,Air Pressure,93.94,2023-05-04 17:33:06
AI7836,F0863,Airspeed,339.87,2023-05-04 17:46:08
AI6583,F0863,Airspeed,336.47,2023-05-04 19:03:54
EN1221,F0864,Engine Temperature,651.08,2023-04-30 01:45:20
EN6968,F0864,Engine Temperature,568.56,2023-04-30 03:03:44
FU2939,F0864,Fuel Level,79.59,2023-04-30 02:46:01
VI2440,F0864,Vibration,4.68,2023-04-30 03:30:14
VI5335,F0864,Vibration,2.55,2023-04-30 02:28:58
AI9759,F0864,Air Pressure,107.01,2023-04-30 04:23:26
AI1057,F0864,Airspeed,329.17,2023-04-30 00:51:39
AI2650,F0864,Airspeed,590.58,2023-04-30 03:01:24
EN3645,F0865,Engine Temperature,512.64,2023-11-28 12:29:59
EN8299,F0865,Engine Temperature,,2023-11-28 13:04:06
EN8296,F0865,Engine Temperature,542.59,2023-11-28 12:51:05
FU5931,F0865,Fuel Level,96.59,2023-11-28 13:06:07
FU1829,F0865,Fuel Level,30.55,2023-11-28 12:32:58
FU4043,F0865,Fuel Level,73.18,2023-11-28 12:48:32
VI8508,F0865,Vibration,2.77,2023-11-28 12:31:02
VI2643,F0865,Vibration,3.96,2023-11-28 12:29:55
AI1741,F0865,Air Pressure,91.04,2023-11-28 11:02:37
AI4262,F0865,Air Pressure,96.07,2023-11-28 12:53:54
AI4877,F0865,Air Pressure,93.6,2023-11-28 11:05:38
AI1833,F0865,Airspeed,531.92,2023-11-28 12:24:39
AI2895,F0865,Airspeed,392.26,2023-11-28 13:12:07
AI5138,F0865,Airspeed,551.33,2023-11-28 10:37:57
EN7267,F0866,Engine Temperature,602.86,2023-04-23 08:50:20
FU9545,F0866,Fuel Level,44.46,2023-04-23 07:24:08
FU7062,F0866,Fuel Level,90.07,2023-04-23 10:48:47
VI2806,F0866,Vibration,0.2,2023-04-23 09:33:28
AI9752,F0866,Air Pressure,98.02,2023-04-23 09:24:08
AI2951,F0866,Air Pressure,108.32,2023-04-23 08:14:02
AI6030,F0866,Airspeed,307.61,2023-04-23 09:59:58
EN1827,F0867,Engine Temperature,641.34,2023-04-20 02:49:46
EN8792,F0867,Engine Temperature,654.03,2023-04-20 01:30:33
FU2500,F0867,Fuel Level,61.79,2023-04-20 04:06:00
VI3475,F0867,Vibration,2.69,2023-04-20 04:09:18
VI5605,F0867,Vibration,4.93,2023-04-20 05:08:32
AI8184,F0867,Air Pressure,109.11,2023-04-20 01:46:49
AI1682,F0867,Air Pressure,105.91,2023-04-20 05:03:27
AI2301,F0867,Air Pressure,91.39,2023-04-20 03:54:46
AI7768,F0867,Airspeed,419.11,2023-04-20 03:20:52
EN6146,F0868,Engine Temperature,506.36,2023-11-07 15:58:18
FU8332,F0868,Fuel Level,53.43,2023-11-07 16:03:35
FU9094,F0868,Fuel Level,71.72,2023-11-07 15:48:26
FU1642,F0868,Fuel Level,24.44,2023-11-07 16:06:35
VI8883,F0868,Vibration,1.98,2023-11-07 16:20:45
VI6706,F0868,Vibration,4.72,2023-11-07 15:29:36
AI6212,F0868,Air Pressure,106.28,2023-11-07 15:36:09
AI8759,F0868,Air Pressure,107.53,2023-11-07 15:31:54
AI8199,F0868,Airspeed,590.18,2023-11-07 15:31:39
AI1152,F0868,Airspeed,,2023-11-07 16:04:18
AI7539,F0868,Airspeed,543.46,2023-11-07 15:53:57
EN9549,F0869,Engine Temperature,562.24,2023-07-02 16:28:58
EN1515,F0869,Engine Temperature,514.64,2023-07-02 17:11:14
FU3188,F0869,Fuel Level,78.06,2023-07-02 16:31:03
FU6077,F0869,Fuel Level,44.46,2023-07-02 15:24:20
FU8958,F0869,Fuel Level,91.06,2023-07-02 17:48:29
VI7409,F0869,Vibration,4.54,2023-07-02 18:29:06
AI5431,F0869,Air Pressure,92.56,2023-07-02 17:48:18
AI2974,F0869,Air Pressure,95.92,2023-07-02 16:02:53
AI2075,F0869,Air Pressure,101.44,2023-07-02 16:43:31
AI4787,F0869,Airspeed,473.49,2023-07-02 16:49:44
AI2301,F0869,Airspeed,399.56,2023-07-02 18:01:08
AI9921,F0869,Airspeed,524.23,2023-07-02 18:15:24
EN4866,F0870,Engine Temperature,509.99,2023-10-20 04:43:56
EN3777,F0870,Engine Temperature,513.14,2023-10-20 05:21:27
FU1697,F0870,Fuel Level,44.43,2023-10-20 04:49:52
FU9379,F0870,Fuel Level,39.54,2023-10-20 05:04:53
FU1652,F0870,Fuel Level,56.95,2023-10-20 04:34:38
VI9061,F0870,Vibration,3.71,2023-10-20 04:58:27
VI4223,F0870,Vibration,0.55,2023-10-20 04:58:04
AI1235,F0870,Air Pressure,106.48,2023-10-20 05:14:17
AI5777,F0870,Airspeed,544.44,2023-10-20 04:37:51
EN9952,F0871,Engine Temperature,676.41,2023-08-18 15:01:13
FU7922,F0871,Fuel Level,47.55,2023-08-18 15:57:26
FU2454,F0871,Fuel Level,62.33,2023-08-18 14:46:54
VI3700,F0871,Vibration,3.81,2023-08-18 16:25:48
AI1654,F0871,Air Pressure,106.27,2023-08-18 16:38:09
AI9888,F0871,Air Pressure,101.21,2023-08-18 16:32:48
AI7767,F0871,Air Pressure,91.25,2023-08-18 15:40:18
AI5735,F0871,Airspeed,523.83,2023-08-18 15:12:34
EN7265,F0873,Engine Temperature,633.71,2023-05-30 11:52:05
EN2472,F0873,Engine Temperature,691.04,2023-05-30 11:30:21
FU9616,F0873,Fuel Level,76.51,2023-05-30 12:28:15
FU2758,F0873,Fuel Level,25.02,2023-05-30 11:28:58
FU3143,F0873,Fuel Level,48.5,2023-05-30 11:58:29
VI1961,F0873,Vibration,4.78,2023-05-30 12:35:54
VI1458,F0873,Vibration,0.02,2023-05-30 10:44:06
AI8751,F0873,Air Pressure,99.99,2023-05-30 10:59:52
AI9302,F0873,Airspeed,353.29,2023-05-30 12:17:50
AI9645,F0873,Airspeed,456.47,2023-05-30 11:25:33
AI6971,F0873,Airspeed,319.06,2023-05-30 10:54:27
EN2150,F0874,Engine Temperature,604.19,2023-07-30 10:42:19
FU6048,F0874,Fuel Level,60.58,2023-07-30 11:40:09
VI2250,F0874,Vibration,4.19,2023-07-30 10:55:13
VI7686,F0874,Vibration,0.1,2023-07-30 12:50:06
VI1525,F0874,Vibration,0.81,2023-07-30 11:46:31
AI8148,F0874,Air Pressure,104.92,2023-07-30 10:53:15
AI9890,F0874,Air Pressure,93.09,2023-07-30 12:26:02
AI4995,F0874,Air Pressure,106.6,2023-07-30 11:51:03
AI5086,F0874,Airspeed,501.72,2023-07-30 10:21:29
AI6174,F0874,Airspeed,519.21,2023-07-30 11:59:08
AI9895,F0874,Airspeed,588.44,2023-07-30 10:52:44
EN6252,F0875,Engine Temperature,614.16,2023-05-21 22:00:44
EN9606,F0875,Engine Temperature,663.51,2023-05-21 21:41:21
FU7016,F0875,Fuel Level,56.85,2023-05-21 21:50:27
VI1008,F0875,Vibration,3.91,2023-05-21 22:37:57
VI1823,F0875,Vibration,4.07,2023-05-21 23:05:35
AI7543,F0875,Air Pressure,104.14,2023-05-21 22:17:26
AI1052,F0875,Air Pressure,104.82,2023-05-21 21:55:29
AI7033,F0875,Airspeed,385.29,2023-05-21 23:12:45
AI7406,F0875,Airspeed,310.38,2023-05-21 22:53:12
AI3288,F0875,Airspeed,447.27,2023-05-21 23:33:59
EN3298,F0876,Engine Temperature,551.6,2023-09-30 08:51:01
EN7770,F0876,Engine Temperature,565.53,2023-09-30 09:28:47
EN6211,F0876,Engine Temperature,640.12,2023-09-30 08:20:26
FU2502,F0876,Fuel Level,90.09,2023-09-30 09:52:32
VI2914,F0876,Vibration,1.38,2023-09-30 08:42:04
VI8897,F0876,Vibration,4.21,2023-09-30 10:34:08
VI8131,F0876,Vibration,4.12,2023-09-30 08:30:27
AI8941,F0876,Air Pressure,98.86,2023-09-30 09:17:12
AI3473,F0876,Air Pressure,109.41,2023-09-30 09:45:46
AI1054,F0876,Airspeed,587.13,2023-09-30 10:10:09
EN3473,F0879,Engine Temperature,684.19,2023-08-29 21:00:07
EN7233,F0879,Engine Temperature,676.08,2023-08-29 20:00:10
FU1467,F0879,Fuel Level,52.39,2023-08-29 19:48:51
VI7124,F0879,Vibration,4.61,2023-08-29 20:35:00
VI4436,F0879,Vibration,0.35,2023-08-29 21:07:36
VI1979,F0879,Vibration,0.05,2023-08-29 20:38:41
AI1879,F0879,Air Pressure,98.36,2023-08-29 21:18:11
AI1730,F0879,Air Pressure,95.94,2023-08-29 20:36:00
AI6128,F0879,Airspeed,364.89,2023-08-29 20:14:38
EN1268,F0880,Engine Temperature,680.11,2023-06-29 05:31:04
FU1139,F0880,Fuel Level,22.43,2023-06-29 05:02:34
FU6094,F0880,Fuel Level,,2023-06-29 05:13:23
FU2881,F0880,Fuel Level,37.51,2023-06-29 04:14:03
VI8936,F0880,Vibration,2.98,2023-06-29 05:26:44
VI9060,F0880,Vibration,,2023-06-29 06:09:57
AI3704,F0880,Air Pressure,97.27,2023-06-29 04:36:05
AI4893,F0880,Air Pressure,101.93,2023-06-29 06:07:56
AI6242,F0880,Airspeed,499.37,2023-06-29 04:54:13
AI1011,F0880,Airspeed,513.03,2023-06-29 05:00:45
AI3370,F0880,Airspeed,381.57,2023-06-29 05:52:22
EN1929,F0881,Engine Temperature,607.35,2023-09-18 12:08:42
EN3598,F0881,Engine Temperature,504.8,2023-09-18 14:42:03
EN6255,F0881,Engine Temperature,676.67,2023-09-18 14:25:12
FU5810,F0881,Fuel Level,68.92,2023-09-18 11:24:23
FU1056,F0881,Fuel Level,90.5,2023-09-18 12:30:13
FU6401,F0881,Fuel Level,99.63,2023-09-18 14:38:50
VI5541,F0881,Vibration,2.98,2023-09-18 11:25:21
VI1598,F0881,Vibration,3.58,2023-09-18 12:39:27
AI2334,F0881,Air Pressure,98.69,2023-09-18 12:44:40
AI9943,F0881,Air Pressure,90.42,2023-09-18 13:41:36
AI7825,F0881,Airspeed,370.81,2023-09-18 14:08:28
EN6497,F0882,Engine Temperature,543.6,2023-06-20 23:01:07
FU5344,F0882,Fuel Level,61.65,2023-06-20 22:28:29
FU1757,F0882,Fuel Level,56.42,2023-06-20 22:52:52
VI8264,F0882,Vibration,4.7,2023-06-20 22:30:35
AI9384,F0882,Air Pressure,99.43,2023-06-20 22:59:24
AI3212,F0882,Air Pressure,92.93,2023-06-20 22:24:34
AI8083,F0882,Airspeed,452.83,2023-06-20 22:29:25
AI5231,F0882,Airspeed,520.77,2023-06-20 22:37:46
AI6391,F0882,Airspeed,520.44,2023-06-20 22:22:40
EN9126,F0883,Engine Temperature,679.78,2023-10-07 12:53:47
FU9457,F0883,Fuel Level,64.26,2023-10-07 13:03:02
FU4337,F0883,Fuel Level,27.63,2023-10-07 13:16:34
VI9319,F0883,Vibration,3.12,2023-10-07 11:58:57
VI2882,F0883,Vibration,1.52,2023-10-07 11:28:37
VI5360,F0883,Vibration,1.7,2023-10-07 10:49:36
AI9514,F0883,Air Pressure,96.15,2023-10-07 11:16:54
AI7389,F0883,Airspeed,325.75,2023-10-07 12:18:00
EN4816,F0884,Engine Temperature,,2023-04-27 10:19:07
FU4242,F0884,Fuel Level,91.02,2023-04-27 08:31:09
VI7969,F0884,Vibration,2.82,2023-04-27 10:43:13
VI9812,F0884,Vibration,1.95,2023-04-27 10:55:12
AI4148,F0884,Air Pressure,96.32,2023-04-27 09:22:51
AI8391,F0884,Air Pressure,99.96,2023-04-27 09:38:38
AI3729,F0884,Airspeed,557.5,2023-04-27 09:36:04
AI9168,F0884,Airspeed,501.36,2023-04-27 09:29:34
EN7742,F0885,Engine Temperature,501.07,2023-05-12 15:53:30
EN8345,F0885,Engine Temperature,503.59,2023-05-12 14:52:33
EN1767,F0885,Engine Temperature,681.98,2023-05-12 15:01:09
FU2538,F0885,Fuel Level,62.74,2023-05-12 15:14:47
FU3091,F0885,Fuel Level,82.03,2023-05-12 15:49:30
FU3836,F0885,Fuel Level,89.53,2023-05-12 15:20:25
VI6461,F0885,Vibration,0.85,2023-05-12 15:58:17
VI2954,F0885,Vibration,2.44,2023-05-12 14:36:01
VI6007,F0885,Vibration,2.19,2023-05-12 15:32:25
AI4554,F0885,Air Pressure,97.95,2023-05-12 15:18:54
AI1789,F0885,Air Pressure,105.77,2023-05-12 15:48:28
AI5968,F0885,Air Pressure,102.61,2023-05-12 14:14:22
AI8472,F0885,Airspeed,414.93,2023-05-12 15:01:05
AI5816,F0885,Airspeed,431.39,2023-05-12 15:40:33
AI8569,F0885,Airspeed,415.58,2023-05-12 15:46:49
EN3916,F0886,Engine Temperature,560.56,2023-09-17 02:45:05
EN6863,F0886,Engine Temperature,649.34,2023-09-17 06:10:02
FU9937,F0886,Fuel Level,85.82,2023-09-17 06:57:21
FU9038,F0886,Fuel Level,,2023-09-17 06:16:51
FU8258,F0886,Fuel Level,23.67,2023-09-17 05:12:58
VI4365,F0886,Vibration,2.36,2023-09-17 03:47:54
VI8425,F0886,Vibration,,2023-09-17 02:40:27
VI3346,F0886,Vibration,4.61,2023-09-17 03:27:08
AI1753,F0886,Air Pressure,96.57,2023-09-17 04:29:34
AI3748,F0886,Airspeed,584.85,2023-09-17 05:53:43
EN1676,F0887,Engine Temperature,570.02,2023-06-29 16:24:38
EN3138,F0887,Engine Temperature,583.06,2023-06-29 16:13:03
FU7426,F0887,Fuel Level,20.37,2023-06-29 15:32:53
VI1384,F0887,Vibration,0.31,2023-06-29 13:54:18
VI4503,F0887,Vibration,1.27,2023-06-29 14:41:59
AI9048,F0887,Air Pressure,,2023-06-29 14:57:02
AI5801,F0887,Airspeed,591.08,2023-06-29 15:01:11
AI9526,F0887,Airspeed,451.94,2023-06-29 15:18:14
EN6946,F0888,Engine Temperature,658.55,2023-10-17 04:53:37
EN3696,F0888,Engine Temperature,650.19,2023-10-17 09:00:23
EN5982,F0888,Engine Temperature,506.73,2023-10-17 07:47:26
FU4983,F0888,Fuel Level,91.34,2023-10-17 04:25:46
VI2884,F0888,Vibration,0.81,2023-10-17 05:27:25
AI6050,F0888,Air Pressure,95.29,2023-10-17 07:46:03
AI9989,F0888,Air Pressure,103.46,2023-10-17 06:37:56
AI6442,F0888,Air Pressure,92.89,2023-10-17 06:55:06
AI9365,F0888,Airspeed,408.95,2023-10-17 08:47:24
AI7839,F0888,Airspeed,441.64,2023-10-17 04:22:11
EN8863,F0889,Engine Temperature,,2023-01-19 17:03:34
EN6442,F0889,Engine Temperature,514.23,2023-01-19 17:30:01
EN6130,F0889,Engine Temperature,672.85,2023-01-19 17:03:31
FU8580,F0889,Fuel Level,50.4,2023-01-19 17:07:11
VI6572,F0889,Vibration,4.78,2023-01-19 17:03:06
VI5780,F0889,Vibration,3.1,2023-01-19 16:54:05
VI8212,F0889,Vibration,2.6,2023-01-19 17:09:33
AI3095,F0889,Air Pressure,,2023-01-19 16:44:53
AI2445,F0889,Airspeed,455.1,2023-01-19 16:46:26
AI6008,F0889,Airspeed,391.95,2023-01-19 16:46:42
AI9143,F0889,Airspeed,431.67,2023-01-19 16:57:20
EN7044,F0890,Engine Temperature,559.71,2023-08-08 20:41:36
FU1626,F0890,Fuel Level,50.55,2023-08-08 20:57:09
FU4928,F0890,Fuel Level,89.58,2023-08-08 20:14:18
VI8724,F0890,Vibration,0.84,2023-08-08 21:11:17
AI7526,F0890,Air Pressure,100.63,2023-08-08 20:16:33
AI8622,F0890,Air Pressure,103.1,2023-08-08 20:36:04
AI6162,F0890,Airspeed,473.46,2023-08-08 20:23:48
AI8864,F0890,Airspeed,505.0,2023-08-08 21:00:54
AI6081,F0890,Airspeed,479.69,2023-08-08 20:19:57
EN2711,F0891,Engine Temperature,623.04,2023-03-18 07:01:33
FU8266,F0891,Fuel Level,37.33,2023-03-18 07:22:49
FU9571,F0891,Fuel Level,85.14,2023-03-18 09:34:15
FU6883,F0891,Fuel Level,81.79,2023-03-18 09:16:19
VI1024,F0891,Vibration,2.12,2023-03-18 07:54:30
VI1016,F0891,Vibration,1.85,2023-03-18 07:39:41
VI7802,F0891,Vibration,3.52,2023-03-18 07:21:57
AI9270,F0891,Air Pressure,,2023-03-18 07:10:55
AI6672,F0891,Airspeed,496.86,2023-03-18 06:55:39
AI7340,F0891,Airspeed,483.1,2023-03-18 08:38:12
AI2771,F0891,Airspeed,421.49,2023-03-18 08:18:55
EN8055,F0892,Engine Temperature,647.95,2023-11-03 02:33:52
EN2072,F0892,Engine Temperature,506.32,2023-11-03 03:57:01
EN3289,F0892,Engine Temperature,600.21,2023-11-03 03:25:54
FU6873,F0892,Fuel Level,68.76,2023-11-03 02:25:09
FU2515,F0892,Fuel Level,97.43,2023-11-03 03:51:54
FU5266,F0892,Fuel Level,51.1,2023-11-03 02:55:31
VI6810,F0892,Vibration,1.91,2023-11-03 02:41:58
VI7874,F0892,Vibration,1.27,2023-11-03 03:49:55
VI2489,F0892,Vibration,3.76,2023-11-03 03:23:42
AI9378,F0892,Air Pressure,100.3,2023-11-03 02:49:35
AI1264,F0892,Airspeed,515.41,2023-11-03 03:50:17
EN7497,F0893,Engine Temperature,566.66,2023-05-12 00:24:01
FU3716,F0893,Fuel Level,78.35,2023-05-12 00:42:35
FU4847,F0893,Fuel Level,78.24,2023-05-12 00:14:14
VI8323,F0893,Vibration,1.22,2023-05-12 00:46:26
VI4594,F0893,Vibration,2.98,2023-05-12 00:07:31
AI2455,F0893,Air Pressure,101.99,2023-05-12 02:41:38
AI7662,F0893,Air Pressure,102.73,2023-05-12 01:05:13
